fm_fund_history_id ,fm_id,fund_id,vintage_year,region,sector,strategy,fund_size_amt,fund_currency,target_fund_size_amt,target_fund_size_currency
1814,6701,51855,2020,Asia-Pacific,Business Services,Venture Capital / Growth Equity,3600000000.0,USD,3500000000.0,USD
13273,6701,51855,2020,Asia-Pacific,Healthcare,Venture Capital / Growth Equity,3600000000.0,USD,3500000000.0,USD
28199,6701,51855,2020,Asia-Pacific,TMT,Venture Capital / Growth Equity,3600000000.0,USD,3500000000.0,USD
27903,6701,51855,2020,Middle East/Africa,Business Services,Venture Capital / Growth Equity,3600000000.0,USD,3500000000.0,USD
29492,6701,51855,2020,Middle East/Africa,Healthcare,Venture Capital / Growth Equity,3600000000.0,USD,3500000000.0,USD
8981,6701,51855,2020,Middle East/Africa,TMT,Venture Capital / Growth Equity,3600000000.0,USD,3500000000.0,USD
19924,6701,51855,2020,North America,Business Services,Venture Capital / Growth Equity,3600000000.0,USD,3500000000.0,USD
15586,6701,51855,2020,North America,Healthcare,Venture Capital / Growth Equity,3600000000.0,USD,3500000000.0,USD
19754,6701,51855,2020,North America,TMT,Venture Capital / Growth Equity,3600000000.0,USD,3500000000.0,USD
4978,6701,56285,2021,North America,TMT,Venture Capital / Growth Equity,2500000000.0,USD,3000000000.0,USD
26755,6701,56594,2021,North America,Clean Tech / Renewable,Venture Capital / Growth Equity,6800000000.0,USD,7000000000.0,USD
23695,6701,56594,2021,North America,Industrials,Venture Capital / Growth Equity,6800000000.0,USD,7000000000.0,USD
3680,6701,56594,2021,North America,Manufacturing,Venture Capital / Growth Equity,6800000000.0,USD,7000000000.0,USD
3802,6701,56594,2021,North America,Transport,Venture Capital / Growth Equity,6800000000.0,USD,7000000000.0,USD
10951,6701,43564,2018,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,267500000.0,USD,267500000.0,USD
27965,6701,43564,2018,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,267500000.0,USD,267500000.0,USD
20122,6701,43564,2018,North America,Diversified,Fund of Funds / Co-Investment,267500000.0,USD,267500000.0,USD
3348,6701,43564,2018,Western Europe,Diversified,Fund of Funds / Co-Investment,267500000.0,USD,267500000.0,USD
13549,6701,44128,2018,North America,Diversified,Buyout / Corporate Private Equity,400000000.0,USD,0.0,USD
20549,6701,44269,2018,Asia-Pacific,Agribusiness,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
16891,6701,44269,2018,Asia-Pacific,Consumer Goods,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
30363,6701,44269,2018,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
11027,6701,44269,2018,Asia-Pacific,Energy / Oil & Gas,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
26160,6701,44269,2018,Asia-Pacific,Financial Services,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
18542,6701,44269,2018,Asia-Pacific,Healthcare,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
19190,6701,44269,2018,Asia-Pacific,TMT,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
5142,6701,44269,2018,Central/Eastern Europe,Agribusiness,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
27134,6701,44269,2018,Central/Eastern Europe,Consumer Goods,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
14245,6701,44269,2018,Central/Eastern Europe,Diversified,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
3209,6701,44269,2018,Central/Eastern Europe,Energy / Oil & Gas,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
15560,6701,44269,2018,Central/Eastern Europe,Financial Services,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
5563,6701,44269,2018,Central/Eastern Europe,Healthcare,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
18764,6701,44269,2018,Central/Eastern Europe,TMT,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
7749,6701,44269,2018,Latin America,Agribusiness,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
14775,6701,44269,2018,Latin America,Consumer Goods,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
20787,6701,44269,2018,Latin America,Diversified,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
13619,6701,44269,2018,Latin America,Energy / Oil & Gas,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
218,6701,44269,2018,Latin America,Financial Services,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
23750,6701,44269,2018,Latin America,Healthcare,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
17870,6701,44269,2018,Latin America,TMT,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
21650,6701,44269,2018,Middle East/Africa,Agribusiness,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
7748,6701,44269,2018,Middle East/Africa,Consumer Goods,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
7990,6701,44269,2018,Middle East/Africa,Diversified,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
19639,6701,44269,2018,Middle East/Africa,Energy / Oil & Gas,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
3342,6701,44269,2018,Middle East/Africa,Financial Services,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
12933,6701,44269,2018,Middle East/Africa,Healthcare,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
8846,6701,44269,2018,Middle East/Africa,TMT,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
25567,6701,44269,2018,North America,Agribusiness,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
1592,6701,44269,2018,North America,Consumer Goods,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
28589,6701,44269,2018,North America,Diversified,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
10716,6701,44269,2018,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
17506,6701,44269,2018,North America,Financial Services,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
8342,6701,44269,2018,North America,Healthcare,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
25673,6701,44269,2018,North America,TMT,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
2604,6701,44269,2018,Western Europe,Agribusiness,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
8651,6701,44269,2018,Western Europe,Consumer Goods,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
22884,6701,44269,2018,Western Europe,Diversified,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
23185,6701,44269,2018,Western Europe,Energy / Oil & Gas,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
20112,6701,44269,2018,Western Europe,Financial Services,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
24335,6701,44269,2018,Western Europe,Healthcare,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
19958,6701,44269,2018,Western Europe,TMT,Buyout / Corporate Private Equity,2170000000.0,USD,2500000000.0,USD
25513,6701,45001,2019,North America,TMT,Fund of Funds / Co-Investment,0.0,USD,0.0,USD
21211,6701,39926,2017,Asia-Pacific,Diversified,Venture Capital / Growth Equity,3700000000.0,USD,3000000000.0,USD
24041,6701,39926,2017,Middle East/Africa,Diversified,Venture Capital / Growth Equity,3700000000.0,USD,3000000000.0,USD
8570,6701,39926,2017,North America,Diversified,Venture Capital / Growth Equity,3700000000.0,USD,3000000000.0,USD
3739,6701,41576,2017,North America,Energy / Oil & Gas,Other,300000000.0,USD,300000000.0,USD
4991,6701,42604,2018,Asia-Pacific,Consumer Goods,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
6695,6701,42604,2018,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
26558,6701,42604,2018,Asia-Pacific,Energy / Oil & Gas,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
13200,6701,42604,2018,Asia-Pacific,Financial Services,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
14030,6701,42604,2018,Asia-Pacific,Healthcare,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
10902,6701,42604,2018,Asia-Pacific,Industrials,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
21186,6701,42604,2018,Asia-Pacific,Retail,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
17403,6701,42604,2018,Asia-Pacific,TMT,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
29343,6701,42604,2018,Central/Eastern Europe,Consumer Goods,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
26653,6701,42604,2018,Central/Eastern Europe,Diversified,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
20749,6701,42604,2018,Central/Eastern Europe,Energy / Oil & Gas,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
1035,6701,42604,2018,Central/Eastern Europe,Financial Services,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
5664,6701,42604,2018,Central/Eastern Europe,Healthcare,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
5194,6701,42604,2018,Central/Eastern Europe,Industrials,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
26629,6701,42604,2018,Central/Eastern Europe,Retail,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
12667,6701,42604,2018,Central/Eastern Europe,TMT,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
6785,6701,42604,2018,North America,Consumer Goods,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
28911,6701,42604,2018,North America,Diversified,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
20754,6701,42604,2018,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
12231,6701,42604,2018,North America,Financial Services,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
27828,6701,42604,2018,North America,Healthcare,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
23606,6701,42604,2018,North America,Industrials,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
5127,6701,42604,2018,North America,Retail,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
7985,6701,42604,2018,North America,TMT,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
13273,6701,42604,2018,Western Europe,Consumer Goods,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
19142,6701,42604,2018,Western Europe,Diversified,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
27923,6701,42604,2018,Western Europe,Energy / Oil & Gas,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
17377,6701,42604,2018,Western Europe,Financial Services,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
27735,6701,42604,2018,Western Europe,Healthcare,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
24918,6701,42604,2018,Western Europe,Industrials,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
16428,6701,42604,2018,Western Europe,Retail,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
962,6701,42604,2018,Western Europe,TMT,Buyout / Corporate Private Equity,11500000000.0,USD,11000000000.0,USD
27289,6701,42674,2018,North America,Healthcare,Venture Capital / Growth Equity,2700000000.0,USD,2500000000.0,USD
1770,6701,42893,2017,North America,Diversified,Fund of Funds / Co-Investment,100000000.0,USD,0.0,USD
21797,6701,43272,2018,North America,TMT,Venture Capital / Growth Equity,1600000000.0,USD,1500000000.0,USD
20392,6701,36735,2016,Asia-Pacific,Biotech / Life Science,Venture Capital / Growth Equity,60000000.0,USD,0.0,USD
16738,6701,36735,2016,Central/Eastern Europe,Biotech / Life Science,Venture Capital / Growth Equity,60000000.0,USD,0.0,USD
517,6701,36735,2016,Latin America,Biotech / Life Science,Venture Capital / Growth Equity,60000000.0,USD,0.0,USD
8550,6701,36735,2016,Middle East/Africa,Biotech / Life Science,Venture Capital / Growth Equity,60000000.0,USD,0.0,USD
1564,6701,36735,2016,North America,Biotech / Life Science,Venture Capital / Growth Equity,60000000.0,USD,0.0,USD
10549,6701,36735,2016,Western Europe,Biotech / Life Science,Venture Capital / Growth Equity,60000000.0,USD,0.0,USD
27160,6701,37297,2017,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,4600000000.0,USD,4000000000.0,USD
29568,6701,39250,2017,Asia-Pacific,Diversified,Fund of Funds / Co-Investment,50000000.0,USD,50000000.0,USD
2604,6701,39250,2017,Central/Eastern Europe,Diversified,Fund of Funds / Co-Investment,50000000.0,USD,50000000.0,USD
27043,6701,39250,2017,North America,Diversified,Fund of Funds / Co-Investment,50000000.0,USD,50000000.0,USD
27394,6701,39250,2017,Western Europe,Diversified,Fund of Funds / Co-Investment,50000000.0,USD,50000000.0,USD
14846,6701,39686,2017,Asia-Pacific,Agribusiness,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
13462,6701,39686,2017,Asia-Pacific,Consumer Goods,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
13857,6701,39686,2017,Asia-Pacific,Diversified,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
20587,6701,39686,2017,Asia-Pacific,Energy / Oil & Gas,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
7249,6701,39686,2017,Asia-Pacific,Financial Services,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
2631,6701,39686,2017,Asia-Pacific,Healthcare,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
5127,6701,39686,2017,Asia-Pacific,TMT,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
21299,6701,39686,2017,Central/Eastern Europe,Agribusiness,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
22349,6701,39686,2017,Central/Eastern Europe,Consumer Goods,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
4107,6701,39686,2017,Central/Eastern Europe,Diversified,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
21982,6701,39686,2017,Central/Eastern Europe,Energy / Oil & Gas,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
25140,6701,39686,2017,Central/Eastern Europe,Financial Services,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
3508,6701,39686,2017,Central/Eastern Europe,Healthcare,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
9360,6701,39686,2017,Central/Eastern Europe,TMT,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
20794,6701,39686,2017,Latin America,Agribusiness,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
6842,6701,39686,2017,Latin America,Consumer Goods,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
794,6701,39686,2017,Latin America,Diversified,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
12270,6701,39686,2017,Latin America,Energy / Oil & Gas,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
7928,6701,39686,2017,Latin America,Financial Services,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
24135,6701,39686,2017,Latin America,Healthcare,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
12826,6701,39686,2017,Latin America,TMT,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
22000,6701,39686,2017,Middle East/Africa,Agribusiness,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
1777,6701,39686,2017,Middle East/Africa,Consumer Goods,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
3501,6701,39686,2017,Middle East/Africa,Diversified,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
28391,6701,39686,2017,Middle East/Africa,Energy / Oil & Gas,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
21690,6701,39686,2017,Middle East/Africa,Financial Services,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
9151,6701,39686,2017,Middle East/Africa,Healthcare,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
10888,6701,39686,2017,Middle East/Africa,TMT,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
18280,6701,39686,2017,North America,Agribusiness,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
12765,6701,39686,2017,North America,Consumer Goods,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
27200,6701,39686,2017,North America,Diversified,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
22542,6701,39686,2017,North America,Energy / Oil & Gas,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
22259,6701,39686,2017,North America,Financial Services,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
6645,6701,39686,2017,North America,Healthcare,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
2674,6701,39686,2017,North America,TMT,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
15450,6701,39686,2017,Western Europe,Agribusiness,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
23448,6701,39686,2017,Western Europe,Consumer Goods,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
30144,6701,39686,2017,Western Europe,Diversified,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
17097,6701,39686,2017,Western Europe,Energy / Oil & Gas,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
15038,6701,39686,2017,Western Europe,Financial Services,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
20745,6701,39686,2017,Western Europe,Healthcare,Buyout / Corporate Private Equity,2000000000.0,USD,1500000000.0,USD
