fm_sector_id,fm_id,sector,has_appetite
1873,1671,Agribusiness,False
2868,1671,Biotech / Life Science,False
522,1671,Business Services,False
2569,1671,Clean Tech / Renewable,False
1555,1671,Consumer Goods,False
994,1671,Diversified,True
1179,1671,Energy / Oil & Gas,False
2018,1671,Financial Services,False
2345,1671,Healthcare,False
1911,1671,Industrials,False
2699,1671,Leisure,False
1510,1671,Manufacturing,False
2489,1671,Natural Resources,False
12,1671,Other,False
1789,1671,Retail,False
1287,1671,TMT,False
1973,1671,Transport,False
1333,5348,Biotech / Life Science,True
114,5348,Clean Tech / Renewable,True
1374,5348,Consumer Goods,True
20,5348,Diversified,True
1703,5348,Energy / Oil & Gas,False
1581,5348,Financial Services,True
1315,5348,Healthcare,True
1186,5348,Industrials,True
491,5348,Leisure,True
1751,5348,Manufacturing,False
628,5348,Natural Resources,False
2967,5348,Other,False
2284,5348,Retail,True
2020,5348,TMT,True
1365,5348,Transport,False
517,13554,Biotech / Life Science,False
205,13554,Clean Tech / Renewable,True
2973,13554,Consumer Goods,False
1417,13554,Diversified,False
3007,13554,Energy / Oil & Gas,True
2863,13554,Financial Services,False
892,13554,Healthcare,False
2150,13554,Industrials,False
1287,13554,Leisure,False
2528,13554,Manufacturing,False
522,13554,Natural Resources,False
2034,13554,Other,False
2341,13554,Retail,False
2458,13554,TMT,False
1072,13554,Transport,False
951,6701,Biotech / Life Science,False
1048,6701,Business Services,False
1241,6701,Clean Tech / Renewable,False
998,6701,Consumer Goods,False
1161,6701,Diversified,False
2052,6701,Energy / Oil & Gas,False
414,6701,Financial Services,False
2055,6701,Healthcare,False
874,6701,Industrials,False
2227,6701,Leisure,False
3125,6701,Manufacturing,False
2174,6701,Natural Resources,False
1954,6701,Other,False
1634,6701,Retail,False
1492,6701,TMT,True
2287,6701,Transport,False
305,18204,Agribusiness,False
1652,18204,Biotech / Life Science,False
1924,18204,Business Services,False
2841,18204,Clean Tech / Renewable,False
808,18204,Consumer Goods,False
1419,18204,Diversified,True
1619,18204,Energy / Oil & Gas,False
879,18204,Financial Services,False
1821,18204,Healthcare,False
254,18204,Industrials,False
2194,18204,Leisure,False
2459,18204,Manufacturing,False
538,18204,Natural Resources,False
8,18204,Other,False
959,18204,Retail,False
2725,18204,TMT,False
403,18204,Transport,False
2631,11995,Biotech / Life Science,False
492,11995,Clean Tech / Renewable,False
1636,11995,Consumer Goods,False
2866,11995,Diversified,True
1100,11995,Energy / Oil & Gas,False
1933,11995,Financial Services,False
223,11995,Healthcare,False
1841,11995,Industrials,False
2991,11995,Leisure,False
2577,11995,Manufacturing,False
2583,11995,Natural Resources,False
318,11995,Other,False
47,11995,Retail,False
1115,11995,TMT,False
2311,11995,Transport,False
1138,16981,Agribusiness,False
1097,16981,Biotech / Life Science,False
903,16981,Business Services,True
1649,16981,Clean Tech / Renewable,False
612,16981,Consumer Goods,True
1779,16981,Diversified,True
2389,16981,Energy / Oil & Gas,False
957,16981,Financial Services,False
349,16981,Healthcare,False
1279,16981,Industrials,False
255,16981,Leisure,False
2035,16981,Manufacturing,False
783,16981,Natural Resources,False
1846,16981,Other,False
1482,16981,Retail,False
1740,16981,TMT,False
2167,16981,Transport,False
3026,93,Biotech / Life Science,True
1230,93,Clean Tech / Renewable,True
3107,93,Consumer Goods,True
2617,93,Diversified,True
1292,93,Energy / Oil & Gas,True
1634,93,Financial Services,True
2598,93,Healthcare,True
411,93,Industrials,True
347,93,Leisure,True
1757,93,Manufacturing,True
392,93,Natural Resources,True
1390,93,Other,False
102,93,Retail,True
1493,93,TMT,True
2982,93,Transport,True
735,6744,Biotech / Life Science,True
636,6744,Clean Tech / Renewable,False
1572,6744,Consumer Goods,True
1488,6744,Diversified,False
2589,6744,Energy / Oil & Gas,False
934,6744,Financial Services,True
850,6744,Healthcare,True
528,6744,Industrials,True
2566,6744,Leisure,False
1950,6744,Manufacturing,True
1693,6744,Natural Resources,False
54,6744,Other,False
33,6744,Retail,True
2092,6744,TMT,True
1409,6744,Transport,True
570,8314,Biotech / Life Science,True
1684,8314,Clean Tech / Renewable,False
749,8314,Consumer Goods,True
462,8314,Diversified,False
896,8314,Energy / Oil & Gas,False
1774,8314,Financial Services,False
751,8314,Healthcare,False
1776,8314,Industrials,False
778,8314,Leisure,False
1713,8314,Manufacturing,False
2801,8314,Natural Resources,False
3053,8314,Other,True
2015,8314,Retail,False
2505,8314,TMT,True
1438,8314,Transport,False
19,1780,Biotech / Life Science,False
1396,1780,Clean Tech / Renewable,False
1210,1780,Consumer Goods,True
2917,1780,Diversified,True
1040,1780,Energy / Oil & Gas,True
62,1780,Financial Services,True
2814,1780,Healthcare,True
2952,1780,Industrials,True
512,1780,Leisure,False
1792,1780,Manufacturing,True
502,1780,Natural Resources,False
2111,1780,Other,False
247,1780,Retail,False
273,1780,TMT,True
2889,1780,Transport,True
373,3668,Biotech / Life Science,False
1478,3668,Clean Tech / Renewable,True
3058,3668,Consumer Goods,True
1828,3668,Diversified,False
1423,3668,Energy / Oil & Gas,True
473,3668,Financial Services,False
1443,3668,Healthcare,True
823,3668,Industrials,False
2817,3668,Leisure,False
799,3668,Manufacturing,False
366,3668,Natural Resources,False
269,3668,Other,False
1747,3668,Retail,False
373,3668,TMT,True
187,3668,Transport,False
1594,12716,Biotech / Life Science,False
1074,12716,Clean Tech / Renewable,False
41,12716,Consumer Goods,False
1754,12716,Diversified,False
2133,12716,Energy / Oil & Gas,False
150,12716,Financial Services,False
2809,12716,Healthcare,True
1897,12716,Industrials,False
3006,12716,Leisure,False
1587,12716,Manufacturing,False
1982,12716,Natural Resources,False
93,12716,Other,False
126,12716,Retail,False
2589,12716,TMT,False
1056,12716,Transport,False
2645,3302,Biotech / Life Science,False
2517,3302,Clean Tech / Renewable,False
13,3302,Consumer Goods,False
1437,3302,Diversified,True
1777,3302,Energy / Oil & Gas,False
260,3302,Financial Services,False
2131,3302,Healthcare,False
1125,3302,Industrials,False
2497,3302,Leisure,False
2837,3302,Manufacturing,False
2662,3302,Natural Resources,False
1139,3302,Other,False
1261,3302,Retail,False
2721,3302,TMT,False
1354,3302,Transport,False
2220,16455,Agribusiness,False
2769,16455,Biotech / Life Science,False
348,16455,Business Services,False
271,16455,Clean Tech / Renewable,False
1895,16455,Consumer Goods,False
320,16455,Diversified,True
715,16455,Energy / Oil & Gas,False
2238,16455,Financial Services,False
2863,16455,Healthcare,False
1291,16455,Industrials,False
2853,16455,Leisure,False
1373,16455,Manufacturing,False
2820,16455,Natural Resources,False
45,16455,Other,False
2726,16455,Retail,False
1142,16455,TMT,False
2259,16455,Transport,False
1058,17649,Agribusiness,False
768,17649,Biotech / Life Science,False
2089,17649,Business Services,True
2417,17649,Clean Tech / Renewable,False
45,17649,Consumer Goods,False
2409,17649,Diversified,False
299,17649,Energy / Oil & Gas,False
2397,17649,Financial Services,False
1564,17649,Healthcare,False
2224,17649,Industrials,False
2159,17649,Leisure,False
1031,17649,Manufacturing,False
824,17649,Natural Resources,False
1207,17649,Other,False
1749,17649,Retail,False
348,17649,TMT,True
1980,17649,Transport,False
251,4310,Biotech / Life Science,False
1922,4310,Clean Tech / Renewable,False
2771,4310,Consumer Goods,True
1223,4310,Diversified,True
1020,4310,Energy / Oil & Gas,False
560,4310,Financial Services,True
194,4310,Healthcare,True
2010,4310,Industrials,False
2073,4310,Leisure,False
159,4310,Manufacturing,False
918,4310,Natural Resources,False
472,4310,Other,False
2277,4310,Retail,False
3031,4310,TMT,False
2228,4310,Transport,False
1359,7085,Biotech / Life Science,False
287,7085,Clean Tech / Renewable,True
2193,7085,Consumer Goods,True
2511,7085,Diversified,True
2393,7085,Energy / Oil & Gas,True
1296,7085,Financial Services,True
2095,7085,Healthcare,True
2028,7085,Industrials,True
1684,7085,Leisure,False
1923,7085,Manufacturing,True
2493,7085,Natural Resources,True
610,7085,Other,False
481,7085,Retail,True
341,7085,TMT,True
2039,7085,Transport,True
1937,2827,Biotech / Life Science,True
1597,2827,Clean Tech / Renewable,False
1262,2827,Consumer Goods,True
375,2827,Diversified,True
231,2827,Energy / Oil & Gas,True
997,2827,Financial Services,True
1627,2827,Healthcare,True
1118,2827,Industrials,True
1468,2827,Leisure,True
737,2827,Manufacturing,True
1391,2827,Natural Resources,False
2418,2827,Other,False
1659,2827,Retail,True
1236,2827,TMT,True
657,2827,Transport,True
613,9345,Agribusiness,False
581,9345,Biotech / Life Science,False
1280,9345,Business Services,False
581,9345,Clean Tech / Renewable,False
604,9345,Consumer Goods,False
1077,9345,Diversified,False
683,9345,Energy / Oil & Gas,True
999,9345,Financial Services,True
1411,9345,Healthcare,True
2821,9345,Industrials,False
383,9345,Leisure,False
1034,9345,Manufacturing,False
1182,9345,Natural Resources,False
3036,9345,Other,False
2900,9345,Retail,False
3023,9345,TMT,False
306,9345,Transport,False
1821,6521,Biotech / Life Science,True
2276,6521,Clean Tech / Renewable,True
2302,6521,Consumer Goods,True
15,6521,Diversified,True
1725,6521,Energy / Oil & Gas,True
2291,6521,Financial Services,True
2595,6521,Healthcare,True
503,6521,Industrials,False
1337,6521,Leisure,True
499,6521,Manufacturing,True
1918,6521,Natural Resources,True
2724,6521,Other,True
1905,6521,Retail,True
700,6521,TMT,True
460,6521,Transport,True
1214,3431,Biotech / Life Science,False
544,3431,Clean Tech / Renewable,False
306,3431,Consumer Goods,False
306,3431,Diversified,True
1478,3431,Energy / Oil & Gas,False
1616,3431,Financial Services,False
1274,3431,Healthcare,False
722,3431,Industrials,False
1960,3431,Leisure,False
1563,3431,Manufacturing,False
614,3431,Natural Resources,False
1564,3431,Other,False
1043,3431,Retail,False
2257,3431,TMT,False
315,3431,Transport,False
1244,483,Biotech / Life Science,True
2603,483,Clean Tech / Renewable,True
2909,483,Consumer Goods,True
3001,483,Diversified,True
1382,483,Energy / Oil & Gas,True
121,483,Financial Services,True
929,483,Healthcare,True
1288,483,Industrials,True
1883,483,Leisure,False
2565,483,Manufacturing,True
2907,483,Natural Resources,True
1870,483,Other,False
2466,483,Retail,True
2280,483,TMT,True
1141,483,Transport,True
17,18670,Agribusiness,False
2652,18670,Biotech / Life Science,True
2061,18670,Business Services,False
2114,18670,Clean Tech / Renewable,True
1599,18670,Consumer Goods,False
124,18670,Diversified,False
682,18670,Energy / Oil & Gas,False
1643,18670,Financial Services,False
1915,18670,Healthcare,False
1346,18670,Industrials,False
1666,18670,Leisure,False
1663,18670,Manufacturing,False
109,18670,Natural Resources,False
4,18670,Other,False
903,18670,Retail,False
1970,18670,TMT,False
2324,18670,Transport,False
806,9785,Biotech / Life Science,True
2532,9785,Clean Tech / Renewable,False
31,9785,Consumer Goods,True
1939,9785,Diversified,True
683,9785,Energy / Oil & Gas,False
1100,9785,Financial Services,True
1103,9785,Healthcare,True
1785,9785,Industrials,True
1193,9785,Leisure,False
955,9785,Manufacturing,True
2720,9785,Natural Resources,False
1777,9785,Other,False
2131,9785,Retail,False
3089,9785,TMT,True
2770,9785,Transport,True
2466,954,Biotech / Life Science,True
1006,954,Clean Tech / Renewable,True
1510,954,Consumer Goods,True
