has_appetite,fm_sector_id,fm_id,sector
False,2658,1671,Agribusiness
False,883,1671,Biotech / Life Science
False,2172,1671,Business Services
False,1270,1671,Clean Tech / Renewable
False,939,1671,Consumer Goods
True,710,1671,Diversified
False,1577,1671,Energy / Oil & Gas
False,349,1671,Financial Services
False,234,1671,Healthcare
False,1328,1671,Industrials
False,614,1671,Leisure
False,2263,1671,Manufacturing
False,2715,1671,Natural Resources
False,2949,1671,Other
False,2424,1671,Retail
False,723,1671,TMT
False,1793,1671,Transport
True,979,5348,Biotech / Life Science
True,2841,5348,Clean Tech / Renewable
True,2929,5348,Consumer Goods
True,2626,5348,Diversified
False,891,5348,Energy / Oil & Gas
True,3050,5348,Financial Services
True,65,5348,Healthcare
True,850,5348,Industrials
True,2522,5348,Leisure
False,1922,5348,Manufacturing
False,2777,5348,Natural Resources
False,3111,5348,Other
True,2594,5348,Retail
True,3100,5348,TMT
False,2485,5348,Transport
False,2794,13554,Biotech / Life Science
True,2898,13554,Clean Tech / Renewable
False,1335,13554,Consumer Goods
False,2797,13554,Diversified
True,2967,13554,Energy / Oil & Gas
False,738,13554,Financial Services
False,1341,13554,Healthcare
False,3056,13554,Industrials
False,2811,13554,Leisure
False,12,13554,Manufacturing
False,931,13554,Natural Resources
False,1917,13554,Other
False,2888,13554,Retail
False,2987,13554,TMT
False,1760,13554,Transport
False,1467,6701,Biotech / Life Science
False,1459,6701,Business Services
False,1436,6701,Clean Tech / Renewable
False,1951,6701,Consumer Goods
False,1681,6701,Diversified
False,448,6701,Energy / Oil & Gas
False,1204,6701,Financial Services
False,2260,6701,Healthcare
False,2700,6701,Industrials
False,1085,6701,Leisure
False,2009,6701,Manufacturing
False,1926,6701,Natural Resources
False,528,6701,Other
False,1385,6701,Retail
True,1325,6701,TMT
False,2698,6701,Transport
False,1517,18204,Agribusiness
False,1375,18204,Biotech / Life Science
False,853,18204,Business Services
False,523,18204,Clean Tech / Renewable
False,2412,18204,Consumer Goods
True,1006,18204,Diversified
False,1607,18204,Energy / Oil & Gas
False,2404,18204,Financial Services
False,546,18204,Healthcare
False,684,18204,Industrials
False,2518,18204,Leisure
False,781,18204,Manufacturing
False,2556,18204,Natural Resources
False,2896,18204,Other
False,1246,18204,Retail
False,3060,18204,TMT
False,934,18204,Transport
False,1271,11995,Biotech / Life Science
False,1699,11995,Clean Tech / Renewable
False,179,11995,Consumer Goods
True,274,11995,Diversified
False,2442,11995,Energy / Oil & Gas
False,2555,11995,Financial Services
False,2378,11995,Healthcare
False,1865,11995,Industrials
False,2115,11995,Leisure
False,2914,11995,Manufacturing
False,20,11995,Natural Resources
False,445,11995,Other
False,2464,11995,Retail
False,1206,11995,TMT
False,258,11995,Transport
False,1308,16981,Agribusiness
False,31,16981,Biotech / Life Science
True,1305,16981,Business Services
False,1479,16981,Clean Tech / Renewable
True,2723,16981,Consumer Goods
True,1112,16981,Diversified
False,1543,16981,Energy / Oil & Gas
False,379,16981,Financial Services
False,567,16981,Healthcare
False,2429,16981,Industrials
False,1679,16981,Leisure
False,2768,16981,Manufacturing
False,2671,16981,Natural Resources
False,2016,16981,Other
False,2245,16981,Retail
False,1365,16981,TMT
False,489,16981,Transport
True,648,93,Biotech / Life Science
True,804,93,Clean Tech / Renewable
True,1261,93,Consumer Goods
True,3040,93,Diversified
True,477,93,Energy / Oil & Gas
True,1465,93,Financial Services
True,1386,93,Healthcare
True,2179,93,Industrials
True,1985,93,Leisure
True,2262,93,Manufacturing
True,759,93,Natural Resources
False,694,93,Other
True,1746,93,Retail
True,2186,93,TMT
True,647,93,Transport
True,1208,6744,Biotech / Life Science
False,1161,6744,Clean Tech / Renewable
True,1377,6744,Consumer Goods
False,771,6744,Diversified
False,2609,6744,Energy / Oil & Gas
True,738,6744,Financial Services
True,2094,6744,Healthcare
True,496,6744,Industrials
False,600,6744,Leisure
True,1395,6744,Manufacturing
False,585,6744,Natural Resources
False,3117,6744,Other
True,328,6744,Retail
True,1219,6744,TMT
True,2523,6744,Transport
True,222,8314,Biotech / Life Science
False,770,8314,Clean Tech / Renewable
True,2658,8314,Consumer Goods
False,340,8314,Diversified
False,2978,8314,Energy / Oil & Gas
False,196,8314,Financial Services
False,2323,8314,Healthcare
False,1041,8314,Industrials
False,106,8314,Leisure
False,1497,8314,Manufacturing
False,1837,8314,Natural Resources
True,931,8314,Other
False,1427,8314,Retail
True,1158,8314,TMT
False,2477,8314,Transport
False,2270,1780,Biotech / Life Science
False,1962,1780,Clean Tech / Renewable
True,1694,1780,Consumer Goods
True,1077,1780,Diversified
True,1261,1780,Energy / Oil & Gas
True,2577,1780,Financial Services
True,480,1780,Healthcare
True,304,1780,Industrials
False,1232,1780,Leisure
True,968,1780,Manufacturing
False,1554,1780,Natural Resources
False,1523,1780,Other
False,1784,1780,Retail
True,2671,1780,TMT
True,2401,1780,Transport
False,874,3668,Biotech / Life Science
True,2145,3668,Clean Tech / Renewable
True,2960,3668,Consumer Goods
False,2811,3668,Diversified
True,302,3668,Energy / Oil & Gas
False,2348,3668,Financial Services
True,1461,3668,Healthcare
False,2087,3668,Industrials
False,28,3668,Leisure
False,1522,3668,Manufacturing
False,1029,3668,Natural Resources
False,1981,3668,Other
False,1786,3668,Retail
True,2747,3668,TMT
False,2356,3668,Transport
False,1183,12716,Biotech / Life Science
False,2286,12716,Clean Tech / Renewable
False,862,12716,Consumer Goods
False,330,12716,Diversified
False,1438,12716,Energy / Oil & Gas
False,1080,12716,Financial Services
True,67,12716,Healthcare
False,1135,12716,Industrials
False,2267,12716,Leisure
False,88,12716,Manufacturing
False,1846,12716,Natural Resources
False,732,12716,Other
False,2077,12716,Retail
False,2246,12716,TMT
False,577,12716,Transport
False,2822,3302,Biotech / Life Science
False,831,3302,Clean Tech / Renewable
False,2922,3302,Consumer Goods
True,1994,3302,Diversified
False,1953,3302,Energy / Oil & Gas
False,1159,3302,Financial Services
False,1932,3302,Healthcare
False,565,3302,Industrials
False,2939,3302,Leisure
False,2004,3302,Manufacturing
False,536,3302,Natural Resources
False,2338,3302,Other
False,1698,3302,Retail
False,2254,3302,TMT
False,1171,3302,Transport
False,2981,16455,Agribusiness
False,2977,16455,Biotech / Life Science
False,2532,16455,Business Services
False,2581,16455,Clean Tech / Renewable
False,1164,16455,Consumer Goods
True,2235,16455,Diversified
False,1224,16455,Energy / Oil & Gas
False,313,16455,Financial Services
False,1151,16455,Healthcare
False,1831,16455,Industrials
False,572,16455,Leisure
False,2808,16455,Manufacturing
False,2505,16455,Natural Resources
False,1753,16455,Other
False,2522,16455,Retail
False,2029,16455,TMT
False,1888,16455,Transport
False,2834,17649,Agribusiness
False,496,17649,Biotech / Life Science
True,2407,17649,Business Services
False,119,17649,Clean Tech / Renewable
False,1074,17649,Consumer Goods
False,2920,17649,Diversified
False,1669,17649,Energy / Oil & Gas
False,1006,17649,Financial Services
False,80,17649,Healthcare
False,825,17649,Industrials
False,2723,17649,Leisure
False,3102,17649,Manufacturing
False,1543,17649,Natural Resources
False,953,17649,Other
False,1755,17649,Retail
True,1449,17649,TMT
False,1723,17649,Transport
False,214,4310,Biotech / Life Science
False,2675,4310,Clean Tech / Renewable
True,1656,4310,Consumer Goods
True,1876,4310,Diversified
False,1321,4310,Energy / Oil & Gas
True,706,4310,Financial Services
True,1405,4310,Healthcare
False,536,4310,Industrials
False,1938,4310,Leisure
False,649,4310,Manufacturing
False,829,4310,Natural Resources
False,2548,4310,Other
False,309,4310,Retail
False,1600,4310,TMT
False,1733,4310,Transport
False,727,7085,Biotech / Life Science
True,2399,7085,Clean Tech / Renewable
True,1061,7085,Consumer Goods
True,3081,7085,Diversified
True,526,7085,Energy / Oil & Gas
True,627,7085,Financial Services
True,2072,7085,Healthcare
True,2449,7085,Industrials
False,182,7085,Leisure
True,117,7085,Manufacturing
True,1060,7085,Natural Resources
False,597,7085,Other
True,1047,7085,Retail
True,479,7085,TMT
True,2417,7085,Transport
True,1131,2827,Biotech / Life Science
False,131,2827,Clean Tech / Renewable
True,2274,2827,Consumer Goods
True,2351,2827,Diversified
True,823,2827,Energy / Oil & Gas
True,1718,2827,Financial Services
True,2042,2827,Healthcare
True,2922,2827,Industrials
True,2690,2827,Leisure
True,2222,2827,Manufacturing
False,385,2827,Natural Resources
False,1627,2827,Other
True,2749,2827,Retail
True,3044,2827,TMT
True,630,2827,Transport
False,820,9345,Agribusiness
False,642,9345,Biotech / Life Science
False,2345,9345,Business Services
False,192,9345,Clean Tech / Renewable
False,395,9345,Consumer Goods
False,906,9345,Diversified
True,914,9345,Energy / Oil & Gas
True,154,9345,Financial Services
True,2757,9345,Healthcare
False,249,9345,Industrials
False,605,9345,Leisure
False,2551,9345,Manufacturing
False,2346,9345,Natural Resources
False,3131,9345,Other
False,2940,9345,Retail
False,2496,9345,TMT
False,1246,9345,Transport
True,2335,6521,Biotech / Life Science
True,2421,6521,Clean Tech / Renewable
True,2983,6521,Consumer Goods
True,2703,6521,Diversified
True,1374,6521,Energy / Oil & Gas
True,3083,6521,Financial Services
True,1279,6521,Healthcare
False,1584,6521,Industrials
True,1219,6521,Leisure
True,1924,6521,Manufacturing
True,193,6521,Natural Resources
True,1721,6521,Other
True,2993,6521,Retail
True,2819,6521,TMT
True,2439,6521,Transport
False,397,3431,Biotech / Life Science
False,2317,3431,Clean Tech / Renewable
False,528,3431,Consumer Goods
True,15,3431,Diversified
False,2114,3431,Energy / Oil & Gas
False,1222,3431,Financial Services
False,3020,3431,Healthcare
False,1516,3431,Industrials
False,1668,3431,Leisure
False,921,3431,Manufacturing
False,15,3431,Natural Resources
False,1377,3431,Other
False,1234,3431,Retail
