fm_name,fm_id
Chevron Technology Ventures,1733
Chevron Technology Ventures,1733
Performance Equity Management,2043
Mosaik Partners,15517
Ahoy Capital,20826
Iron Edge VC,19987
ATW Partners,18477
ATW Partners,18477
SER Capital,20966
SER Capital,20966
Rembrandt Venture Partners,10821
Altas Partners,16709
Augment Ventures,17899
Walden International,6737
Glean Capital,18250
Energize Ventures,19158
Gerber Taylor,10920
Strong Ventures,14462
Strong Ventures,14462
Strong Ventures,14462
Strong Ventures,14462
Headlands Asset Management,18175
Fall Line Capital,15168
Fall Line Capital,15168
B Capital Group,17618
Gemspring Capital,17861
Recurring Capital Partners,19799
Torch Capital,20911
Maranon Capital,8523
Ethos Capital,12164
ManchesterStory Group,18223
ManchesterStory Group,18223
ManchesterStory Group,18223
Kennedy Lewis Investment Management,19065
Kennedy Lewis Investment Management,19065
Kennedy Lewis Investment Management,19065
World Innovation Lab,15022
World Innovation Lab,15022
Shenkman Capital Management,19643
Invesco Private Capital,6550
Franklin Park,1722
Franklin Park,1722
Braemont Capital,22518
Braemont Capital,22518
High Alpha,16828
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Simone Investment Managers,13541
Chatham Asset Management,22527
Portfolia,20314
Portfolia,20314
Portfolia,20314
Magnetar Capital,13489
Francisco Partners,6497
Francisco Partners,6497
Francisco Partners,6497
Bettor Capital,22530
Bison Capital Asset Management,13678
Bison Capital Asset Management,13678
Bison Capital Asset Management,13678
SaaStr,17685
Tech Square Ventures,18241
Balbec Capital,16901
GEF Capital Partners,8272
Exeter Capital,22533
Cimarron Capital Partners,4060
Influence Media Partners,22534
Next Play Capital,22331
CoVenture,17763
Ecliptic Capital,22539
Ecliptic Capital,22539
GI Partners,5648
Gallatin Point Capital,19274
Flux Capital,22540
Wavemaker Partners,15385
Vertex Ventures US,21294
Trident,22541
Trident,22541
Trident,22541
Patient Square Capital,21101
The Carlyle Group,5579
Halogen Ventures,22549
Halogen Ventures,22549
Water Street,8050
Water Street,8050
iCapital Network,20104
OceanSound Partners,20315
OceanSound Partners,20315
Stone Arch Capital,9108
Hildred Capital Partners,20141
Everberg Capital,22529
Ares Management,6844
Ankona Capital,19972
Ankona Capital,19972
EQUIAM,19366
Blue Field Capital,22552
Blue Field Capital,22552
6 Dimensions Capital,18794
6 Dimensions Capital,18794
6 Dimensions Capital,18794
How Women Invest,20879
ACME Capital,14335
ACME Capital,14335
Northgate Capital,7918
Northgate Capital,7918
Northgate Capital,7918
Anthemis,17109
Anthemis,17109
Anthemis,17109
Anthemis,17109
Threshold Ventures,6463
Spark Capital,7700
Advent International,6361
ICONIQ Capital,15736
Arcmont Asset Management,13673
Thoma Bravo,8759
Thoma Bravo,8759
GreenOaks Capital Partners,17328
Scopus Ventures,18672
Thoma Bravo,8759
Orangewood Partners,19688
Avenue Capital Group,5614
Prairie Capital Management,9296
Wellington Management Company,5220
"Clayton, Dubilier & Rice",6437
SignalFire,16997
SignalFire,16997
Precision Capital,11995
Norland Capital,18467
WM Partners (Japan),14001
WM Partners (Japan),14001
WM Partners (Japan),14001
WM Partners (Japan),14001
WM Partners (Japan),14001
Oak Hill Advisors,12574
EQT,6477
Valedor Partners,19922
Valedor Partners,19922
Hudson Structured Capital Management,20069
Hudson Structured Capital Management,20069
SeaFort Capital,22575
SeaFort Capital,22575
Kinderhook Industries,10996
Kinderhook Industries,10996
Kinderhook Industries,10996
Kinderhook Industries,10996
Precursor Ventures,16971
Precursor Ventures,16971
Valor Equity Partners,9120
Valor Equity Partners,9120
Valor Equity Partners,9120
Abstract Ventures,21441
Abstract Ventures,21441
Ardian,7425
Resource Capital Funds,7157
Resource Capital Funds,7157
Resource Capital Funds,7157
Resource Capital Funds,7157
Resource Capital Funds,7157
Resource Capital Funds,7157
Resource Capital Funds,7157
Resource Capital Funds,7157
Resource Capital Funds,7157
Resource Capital Funds,7157
Resource Capital Funds,7157
Resource Capital Funds,7157
Activate Capital,19532
Hill Path Capital,19852
Advantage Capital,6991
Bling Capital,19497
New Heritage Capital,6531
New Heritage Capital,6531
New Heritage Capital,6531
HarbourVest Partners,6523
SignalFire,16997
SignalFire,16997
SignalFire,16997
SignalFire,16997
SignalFire,16997
SignalFire,16997
Sandbridge Capital,14582
Sagard,18892
Sagard,18892
aMoon,19556
aMoon,19556
aMoon,19556
aMoon,19556
aMoon,19556
aMoon,19556
aMoon,19556
aMoon,19556
aMoon,19556
aMoon,19556
aMoon,19556
aMoon,19556
Valor Equity Partners,9120
Valor Equity Partners,9120
Valor Equity Partners,9120
Portfolio Advisors,1013
Portfolio Advisors,1013
Portfolio Advisors,1013
Portfolio Advisors,1013
Portfolio Advisors,1013
Portfolio Advisors,1013
Cross Ocean Partners,18638
Sixth Street,19637
Sixth Street,19637
Virgo Investment Group,18054
Virgo Investment Group,18054
Bling Capital,19497
Flexis Capital,21083
Acorn Pacific Ventures,19708
Acorn Pacific Ventures,19708
Defy.,18411
Defy.,18411
Glade Brook Capital Partners,15340
Glade Brook Capital Partners,15340
Tomales Bay Capital,20765
Tomales Bay Capital,20765
Tomales Bay Capital,20765
Tomales Bay Capital,20765
Tomales Bay Capital,20765
Tomales Bay Capital,20765
500 Global,11682
500 Global,11682
500 Global,11682
500 Global,11682
500 Global,11682
500 Global,11682
Novalis LifeSciences,19953
CerraCap Ventures,18176
CerraCap Ventures,18176
Ridgemont Equity Partners,12409
Three Valley Copper,12556
Three Valley Copper,12556
ICG Advisors,18194
Resurgens Technology Partners,19374
Credit Suisse Private Equity,6456
Credit Suisse Private Equity,6456
Credit Suisse Private Equity,6456
Crescent Capital Group,12199
Crescent Capital Group,12199
Ironwood Capital,8608
Pantheon,1005
Promus Ventures,14209
Bessemer Venture Partners,1079
Bessemer Venture Partners,1079
NewSpring Capital,7659
NewSpring Capital,7659
Amity Ventures,20233
GreenPoint Partners,21006
DeA Capital Alternative Funds SGR,3822
DeA Capital Alternative Funds SGR,3822
DeA Capital Alternative Funds SGR,3822
DeA Capital Alternative Funds SGR,3822
EQ Group,7884
EQ Group,7884
Techstars,14977
LIQID,19594
LIQID,19594
LIQID,19594
LIQID,19594
Apollo Global Management,8096
Correlation Ventures,12130
Correlation Ventures,12130
Afore Capital,17796
H Capital,16928
EnFi,22631
EnFi,22631
EnFi,22631
Platinum Equity,6960
Platinum Equity,6960
Eversept Partners,19276
Eversept Partners,19276
Founders Circle Capital,14781
Spark Capital,7700
Spark Capital,7700
Evolution Credit Partners,19634
Evolution Credit Partners,19634
Evolution Credit Partners,19634
PSG,21967
Boost VC,16198
Boost VC,16198
Boost VC,16198
Correlation Ventures,12130
Correlation Ventures,12130
The Carlyle Group,5579
The Carlyle Group,5579
The Carlyle Group,5579
The Carlyle Group,5579
TIA Ventures,19894
SR One,1719
SR One,1719
Hirtle Callaghan & Co.,2838
Prairie Capital Management,9296
Bold Capital Partners,17059
Hamilton Lane,6521
Hamilton Lane,6521
Everside,19690
Angelo Gordon,5225
Everside,19690
Techstars,14977
Casdin Capital,21633
Casdin Capital,21633
Casdin Capital,21633
Casdin Capital,21633
ATX Venture Partners,15647
Clearlake Capital Group,8706
Crestone Capital,3431
Neuberger Berman Private Markets,1801
SOSV,17218
SOSV,17218
Veritas Capital,6731
Archer Venture Capital,18408
March Capital,15748
March Capital,15748
March Capital,15748
March Capital,15748
March Capital,15748
March Capital,15748
Azimuth Capital Management,8441
iCapital Network,20104
iCapital Network,20104
Kainos Capital,12410
GSV Ventures,17708
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Warburg Pincus,5591
Marathon Asset Management,4928
Marathon Asset Management,4928
Marathon Asset Management,4928
Marathon Asset Management,4928
Marathon Asset Management,4928
Permira Advisers,6639
Permira Advisers,6639
Permira Advisers,6639
Permira Advisers,6639
Permira Advisers,6639
Permira Advisers,6639
Permira Advisers,6639
Permira Advisers,6639
Permira Advisers,6639
Permira Advisers,6639
Permira Advisers,6639
Permira Advisers,6639
Permira Advisers,6639
Permira Advisers,6639
Permira Advisers,6639
Permira Advisers,6639
Permira Advisers,6639
Permira Advisers,6639
Permira Advisers,6639
Permira Advisers,6639
Semillero Ventures,17632
Warren Equity Partners,19413
Haystack Ventures,18339
Red Swan Ventures,14481
Shrug Capital,21601
Oak Hill Advisors,12574
Oak Hill Advisors,12574
StepStone Group,7045
"MSD Capital, L.P.",1665
Plug and Play Ventures,20339
Goodwater Capital,15778
Goodwater Capital,15778
Magnetar Capital,13489
Magnetar Capital,13489
Magnetar Capital,13489
BlackRock,867
BlackRock,867
BlackRock,867
BlackRock,867
BlackRock,867
Spring Lane Capital,18650
Spring Lane Capital,18650
Spring Lane Capital,18650
Sagard,18892
Sagard,18892
Longbow Capital Inc.,22678
IGP,6540
Mercer Investments,13612
Corsair Capital,9023
Corsair Capital,9023
The Raine Group,11996
The Raine Group,11996
The Raine Group,11996
Brookfield Asset Management,5903
Brookfield Asset Management,5903
Brookfield Asset Management,5903
Brookfield Asset Management,5903
Brookfield Asset Management,5903
Brookfield Asset Management,5903
China Ping An Life Insurance,3703
China Ping An Life Insurance,3703
China Ping An Life Insurance,3703
China Ping An Life Insurance,3703
China Ping An Life Insurance,3703
China Ping An Life Insurance,3703
China Ping An Life Insurance,3703
China Ping An Life Insurance,3703
China Ping An Life Insurance,3703
China Ping An Life Insurance,3703
China Ping An Life Insurance,3703
China Ping An Life Insurance,3703
China Ping An Life Insurance,3703
China Ping An Life Insurance,3703
China Ping An Life Insurance,3703
Dakota Pacific Holdings,13429
Fort Ross Ventures,22683
Fort Ross Ventures,22683
Fort Ross Ventures,22683
Fort Ross Ventures,22683
Fort Ross Ventures,22683
Fort Ross Ventures,22683
Adams Street Partners,6359
MBX Capital,19288
MBX Capital,19288
Peppertree Capital Management,12615
Voyager Ventures,22323
Voyager Ventures,22323
NovaQuest Capital Management,11727
NovaQuest Capital Management,11727
Primer Sazze Partners,20408
Primer Sazze Partners,20408
Primer Sazze Partners,20408
Primer Sazze Partners,20408
Primer Sazze Partners,20408
Primer Sazze Partners,20408
Primer Sazze Partners,20408
Primer Sazze Partners,20408
Primer Sazze Partners,20408
Primer Sazze Partners,20408
Primer Sazze Partners,20408
Primer Sazze Partners,20408
Atalaya Capital Management,12708
Carnelian Energy Capital,16953
Starship Ventures,22689
Blackford Capital,11248
Blackford Capital,11248
Blackford Capital,11248
Star Mountain Capital,1671
Signia Venture Partners,13629
Southfield Capital Advisors,16812
Southfield Capital Advisors,16812
Southfield Capital Advisors,16812
Geodesic Capital,16769
Penfund,12499
Bain Capital,6389
Freedom 3 Capital,16872
Dubin Clark & Company,7170
Alvarez & Marsal Capital Partners,13242
The Raine Group,11996
The Raine Group,11996
The Raine Group,11996
RevolverCap Partners,19384
Siris Capital Group,11698
TowerBrook Capital Partners,7847
TowerBrook Capital Partners,7847
TowerBrook Capital Partners,7847
Hirtle Callaghan & Co.,2838
Mountain Group Partners,19257
Mountain Group Partners,19257
OpenGate Capital,16556
OpenGate Capital,16556
OpenGate Capital,16556
Caltius Capital Management,7401
Atalaya Capital Management,12708
Eagle Private Capital,8400
PPB Capital Partners,18204
PPB Capital Partners,18204
Health Enterprise Partners,8172
Sun Capital Partners,6891
Sun Capital Partners,6891
Sun Capital Partners,6891
Georgian Partners,10928
Eagle Private Capital,8400
Altimeter Capital Management,14801
Liquid Stock,20360
Aero Capital Solutions,19551
GTCR,6518
Pearl Energy Investments,16972
Fairview Capital Partners,6486
NewSpring Capital,7659
NewSpring Capital,7659
Hamilton Lane,6521
Hamilton Lane,6521
Hamilton Lane,6521
Hamilton Lane,6521
Hamilton Lane,6521
Cross-Border Impact Ventures,22720
Cross-Border Impact Ventures,22720
Cross-Border Impact Ventures,22720
Cross-Border Impact Ventures,22720
Cross-Border Impact Ventures,22720
Cross-Border Impact Ventures,22720
Global Brain Corporation,14058
Global Brain Corporation,14058
Global Brain Corporation,14058
Global Brain Corporation,14058
Global Brain Corporation,14058
Global Brain Corporation,14058
Global Brain Corporation,14058
Global Brain Corporation,14058
Global Brain Corporation,14058
Global Brain Corporation,14058
New Enterprise Associates,6610
New Enterprise Associates,6610
New Enterprise Associates,6610
New Enterprise Associates,6610
New Enterprise Associates,6610
New Enterprise Associates,6610
New Enterprise Associates,6610
New Enterprise Associates,6610
50 South Capital,16825
50 South Capital,16825
Star Mountain Capital,1671
Felix Capital,16774
Felix Capital,16774
Felix Capital,16774
Felix Capital,16774
Accelia Capital,22735
Hollyport Capital,10941
Hollyport Capital,10941
Hollyport Capital,10941
Hollyport Capital,10941
Hollyport Capital,10941
Hollyport Capital,10941
Fort Washington Capital Partners Group,8019
RiverGlade Capital,18854
Tusk Ventures,19393
Corrum Capital Management,16426
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Franklin Park,1722
Lightspeed Venture Partners,6576
Lightspeed Venture Partners,6576
Lightspeed Venture Partners,6576
Lightspeed Venture Partners,6576
Lightspeed Venture Partners,6576
Lightspeed Venture Partners,6576
Lightspeed Venture Partners,6576
Lightspeed Venture Partners,6576
Lightspeed Venture Partners,6576
Lightspeed Venture Partners,6576
Lightspeed Venture Partners,6576
Lightspeed Venture Partners,6576
Lightspeed Venture Partners,6576
SK Capital Partners,8908
SK Capital Partners,8908
Lakestar,16913
Lakestar,16913
Lakestar,16913
H.I.G. Capital,6829
SVB Capital,8175
Fifth Wall,17858
Tribe Capital,19926
Korify Capital,22739
Korify Capital,22739
Korify Capital,22739
Clocktower Technology Ventures,20337
Clocktower Technology Ventures,20337
Clocktower Technology Ventures,20337
Clocktower Technology Ventures,20337
Clocktower Technology Ventures,20337
Clocktower Technology Ventures,20337
Clocktower Technology Ventures,20337
Clocktower Technology Ventures,20337
Clocktower Technology Ventures,20337
Clocktower Technology Ventures,20337
Clocktower Technology Ventures,20337
Clocktower Technology Ventures,20337
StepStone Group,7045
StepStone Group,7045
StepStone Group,7045
StepStone Group,7045
StepStone Group,7045
StepStone Group,7045
HarbourVest Partners,6523
HarbourVest Partners,6523
HarbourVest Partners,6523
HarbourVest Partners,6523
HarbourVest Partners,6523
HarbourVest Partners,6523
L Capital,21100
L Capital,21100
L Capital,21100
L Capital,21100
Pacific Lake Partners,15130
Kartesia,14665
Georgian Partners,10928
L Catterton,7169
L Catterton,7169
Sound Bioventures,22747
Sound Bioventures,22747
Sound Bioventures,22747
Sumeru Equity Partners,17561
Bayside Capital,8629
Blue Point Capital Partners,6404
Blue Point Capital Partners,6404
Blue Point Capital Partners,6404
Blue Point Capital Partners,6404
Blue Point Capital Partners,6404
Blue Point Capital Partners,6404
Blue Point Capital Partners,6404
Blue Point Capital Partners,6404
Blue Point Capital Partners,6404
EW Healthcare Partners,6478
EW Healthcare Partners,6478
EW Healthcare Partners,6478
EW Healthcare Partners,6478
Access Holdings,21465
Access Holdings,21465
Access Holdings,21465
Access Holdings,21465
Access Holdings,21465
Investcorp,7735
LGT Capital Partners,6573
LGT Capital Partners,6573
LGT Capital Partners,6573
LGT Capital Partners,6573
LGT Capital Partners,6573
LGT Capital Partners,6573
LGT Capital Partners,6573
LGT Capital Partners,6573
LGT Capital Partners,6573
LGT Capital Partners,6573
LGT Capital Partners,6573
LGT Capital Partners,6573
CourtsideVC,17273
Mill Creek Capital Advisors,3988
Fyrfly Venture Partners,13446
Avenir Growth Capital,20608
San Francisco Equity Partners,11714
San Francisco Equity Partners,11714
Atlantic Park,22753
Hunter Point Capital; HPC,21612
Hunter Point Capital; HPC,21612
Hunter Point Capital; HPC,21612
March Capital,15748
March Capital,15748
March Capital,15748
Fluke Venture Partners,15622
Industry Ventures,2333
Industry Ventures,2333
Industry Ventures,2333
Industry Ventures,2333
Reinventure Capital,15904
Stage 2 Capital,20801
Stage 2 Capital,20801
Stage 2 Capital,20801
Stage 2 Capital,20801
Stage 2 Capital,20801
Tribeca Venture Partners,13178
Kleiner Perkins,6562
Kleiner Perkins,6562
Kleiner Perkins,6562
Kleiner Perkins,6562
Kleiner Perkins,6562
Kleiner Perkins,6562
NextView Ventures,12445
Brown Advisory,3944
Rainfall Ventures,20058
Lerer Hippeau,11518
TriArtisan Capital Advisors,17600
Lerer Hippeau,11518
NextView Ventures,12445
Braes Capital,22760
Dorm Room Fund,22761
Siddhi Capital,21106
Ten Eleven Ventures,17431
True Wealth Ventures,17775
True Wealth Ventures,17775
True Wealth Ventures,17775
Xplorer Capital,20796
StepStone Group,7045
StepStone Group,7045
StepStone Group,7045
StepStone Group,7045
StepStone Group,7045
StepStone Group,7045
StepStone Group,7045
Y Combinator,14195
River Cities Capital,8024
Mutual Capital Partners,11014
Mutual Capital Partners,11014
rocketship.vc,16740
Decibel Partners,22467
EQT,6477
EQT,6477
EQT,6477
EQT,6477
EQT,6477
EQT,6477
EQT,6477
EQT,6477
EQT,6477
S4S Ventures,22771
S4S Ventures,22771
S4S Ventures,22771
S4S Ventures,22771
S4S Ventures,22771
S4S Ventures,22771
Peterson Partners,11412
Hustle Fund,18700
Hustle Fund,18700
Prime Movers Lab,19330
Prime Movers Lab,19330
Prime Movers Lab,19330
Prime Movers Lab,19330
Prime Movers Lab,19330
FINTOP Capital,19590
FINTOP Capital,19590
Energy Impact Partners,17015
Draft Ventures,22776
Oak Hill Capital,6856
Oak Hill Capital,6856
Oak Hill Capital,6856
Oak Hill Capital,6856
Adams Street Partners,6359
Adams Street Partners,6359
JP Morgan Asset Management,5687
JP Morgan Asset Management,5687
JP Morgan Asset Management,5687
Altura Capital,21312
Altura Capital,21312
Point Nine,13646
Point Nine,13646
Point Nine,13646
Point Nine,13646
CRV,6429
CRV,6429
Hillhouse Capital Group,16331
DC Capital Partners,11547
DC Capital Partners,11547
DC Capital Partners,11547
DC Capital Partners,11547
Menlo Ventures,6589
Interlock Partners,19472
Bentley iTwin Ventures,22741
Bentley iTwin Ventures,22741
Bentley iTwin Ventures,22741
Bentley iTwin Ventures,22741
Bentley iTwin Ventures,22741
Bentley iTwin Ventures,22741
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Chimera Capital,22589
Swiftarc Ventures,22784
Swiftarc Ventures,22784
Swiftarc Ventures,22784
Sure Ventures,20424
Dragonfly Capital Partners,22233
Dragonfly Capital Partners,22233
Altira Group,7177
Altira Group,7177
Accolade Partners,2790
Accolade Partners,2790
Accolade Partners,2790
Accolade Partners,2790
WestRiver Group,19242
Transformation Capital,20392
Transformation Capital,20392
Two Sigma,19359
Pictet Alternative Advisors SA,1393
Pictet Alternative Advisors SA,1393
Starting Line,20289
Interplay Ventures,20159
Album VC,15754
Advent International,6361
Advent International,6361
Advent International,6361
Oceans,20247
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Greycroft,9017
Threshold Ventures,6463
Clerisy,21554
OpenView Partners,8155
L Squared Capital Partners,15969
L Squared Capital Partners,15969
Valedor Partners,19922
Crossplane Capital,19957
Crossplane Capital,19957
Crossplane Capital,19957
Crossplane Capital,19957
Crossplane Capital,19957
Crossplane Capital,19957
Crossplane Capital,19957
Crossplane Capital,19957
Crossplane Capital,19957
Crossplane Capital,19957
Crossplane Capital,19957
Crossplane Capital,19957
Ardan Equity Partners,20673
Ardan Equity Partners,20673
Ardan Equity Partners,20673
DeepWork Capital,17027
DeepWork Capital,17027
DeepWork Capital,17027
DeepWork Capital,17027
Link Ventures,19941
Link Ventures,19941
Leonard Green & Partners,6571
Leonard Green & Partners,6571
Leonard Green & Partners,6571
Leonard Green & Partners,6571
Leonard Green & Partners,6571
Banneker Partners,20374
Abbott Capital Management,6350
Crescent Cove Advisors,18665
Architect Capital,22249
Architect Capital,22249
Story Ventures,19320
Grafine Partners,22795
Epiq Capital,17546
JMI Equity,6554
Silver Lake,6681
Silver Lake,6681
Silver Lake,6681
Silver Lake,6681
Silver Lake,6681
Silver Lake,6681
Silver Lake,6681
Silver Lake,6681
Silver Lake,6681
Silver Lake,6681
Silver Lake,6681
Silver Lake,6681
Silver Lake,6681
Silver Lake,6681
Silver Lake,6681
Silver Lake,6681
Silver Lake,6681
Silver Lake,6681
Silver Lake,6681
Silver Lake,6681
Tiger Iron Capital,20134
WindRose Health Investors,8575
Hollyport Capital,10941
Hollyport Capital,10941
Hollyport Capital,10941
Hollyport Capital,10941
Hollyport Capital,10941
Hollyport Capital,10941
Trust Ventures,20199
Angelo Gordon,5225
Denali Growth Partners,21937
Denali Growth Partners,21937
Vertical Venture Partners,15487
Archer Venture Capital,18408
Unshackled Ventures,19726
Presidio View Capital,18947
ArcLight Capital Partners,6872
StepStone Group,7045
StepStone Group,7045
StepStone Group,7045
StepStone Group,7045
StepStone Group,7045
StepStone Group,7045
StepStone Group,7045
StepStone Group,7045
Crown Capital Partners,11259
Ansa Capital,22807
Cinven,6782
Cinven,6782
W Capital Partners,7082
Carbon Direct Capital Management,22443
Argosy Capital,8364
Argosy Capital,8364
Ehrenkranz Partners,19322
Divergent Wealth Advisors,22810
FourCities Capital,22811
FourCities Capital,22811
Unusual Ventures,20261
Brick & Mortar Ventures,20017
Brick & Mortar Ventures,20017
Brick & Mortar Ventures,20017
Brick & Mortar Ventures,20017
Brick & Mortar Ventures,20017
Brick & Mortar Ventures,20017
Brick & Mortar Ventures,20017
Brick & Mortar Ventures,20017
Brick & Mortar Ventures,20017
Brick & Mortar Ventures,20017
Brick & Mortar Ventures,20017
Brick & Mortar Ventures,20017
Brick & Mortar Ventures,20017
Brick & Mortar Ventures,20017
Brick & Mortar Ventures,20017
Brick & Mortar Ventures,20017
Brick & Mortar Ventures,20017
Brick & Mortar Ventures,20017
Leonard Green & Partners,6571
Storm Ventures,7620
Morgan Stanley Capital Partners,7079
Invest Detroit,8443
True Wind Capital,17284
Epiq Capital,17546
Tyche Partners,18683
NAV.VC,8489
NAV.VC,8489
NAV.VC,8489
Polychain Capital,20195
Polychain Capital,20195
Servco Pacific Capital,20612
Servco Pacific Capital,20612
Innovate Capital Growth,22818
Innovate Capital Growth,22818
Innovate Capital Growth,22818
Innovate Capital Growth,22818
Innovate Capital Growth,22818
Innovate Capital Growth,22818
Manulife Investment Management,7435
Include Ventures,22819
Collide Capital,22822
Polaris Partners,6643
Polaris Partners,6643
Polaris Partners,6643
Polaris Partners,6643
Seventure Partners,15082
Seventure Partners,15082
Seventure Partners,15082
Seventure Partners,15082
Seventure Partners,15082
Seventure Partners,15082
Calera Capital,6500
Calera Capital,6500
Calera Capital,6500
Calera Capital,6500
Apollo Global Management,8096
Apollo Global Management,8096
Apollo Global Management,8096
New Legacy,22824
New Legacy,22824
Majority Search,22825
Majority Search,22825
Majority Search,22825
Majority Search,22825
Siguler Guff,6680
Cadenza,22826
Cadenza,22826
Amberstone Ventures,20931
HPS Investment Partners,7143
Blue Field Capital,22552
Blue Field Capital,22552
Strong Ventures,14462
Strong Ventures,14462
Strong Ventures,14462
Strong Ventures,14462
Strong Ventures,14462
Strong Ventures,14462
Strong Ventures,14462
Strong Ventures,14462
Strong Ventures,14462
Strong Ventures,14462
Strong Ventures,14462
Strong Ventures,14462
iCapital Network,20104
Thayer Ventures,13456
TCW Group,8336
L Capital,22831
L Capital,22831
Thayer Ventures,13456
i80 Group,21094
i80 Group,21094
Comvest Partners,11696
Equal Ventures,19642
Clear Ventures,16994
Astorg,6382
Astorg,6382
Astorg,6382
Astorg,6382
Astorg,6382
Astorg,6382
Astorg,6382
Astorg,6382
Cultivation Capital,14303
Clearview Capital,8559
Mercury Fund,10829
Mercury Fund,10829
Delos Capital,22833
Delos Capital,22833
Delos Capital,22833
Delos Capital,22833
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Apax Partners,6373
Fortress Investment Group,5584
Gryphon Investors,6517
Gryphon Investors,6517
Vance Street Capital,16613
Vance Street Capital,16613
Vance Street Capital,16613
