strategy_id,lp_id,strategy,regions
23681,4314,Distressed / Turnaround,Central/Eastern Europe
26079,4314,Distressed / Turnaround,Latin America
21546,4314,Distressed / Turnaround,Middle East/Africa
26238,4314,Distressed / Turnaround,Western Europe
12711,4314,Fund of Funds / Co-Investment,North America
26208,4314,Fund of Funds / Co-Investment,Asia-Pacific
38535,4314,Fund of Funds / Co-Investment,Central/Eastern Europe
48879,4314,Fund of Funds / Co-Investment,Latin America
14560,4314,Fund of Funds / Co-Investment,Middle East/Africa
14977,4314,Fund of Funds / Co-Investment,Western Europe
46437,4314,Mezzanine / Debt,North America
16277,4314,Mezzanine / Debt,Asia-Pacific
46100,4314,Mezzanine / Debt,Central/Eastern Europe
28491,4314,Mezzanine / Debt,Latin America
25661,4314,Mezzanine / Debt,Middle East/Africa
3714,4314,Mezzanine / Debt,Western Europe
16497,4314,Secondaries,North America
546,4314,Secondaries,Asia-Pacific
4320,4314,Secondaries,Central/Eastern Europe
6589,4314,Secondaries,Latin America
47962,4314,Secondaries,Middle East/Africa
42690,4314,Secondaries,Western Europe
29239,4314,Venture Capital / Growth Equity,North America
2996,4314,Venture Capital / Growth Equity,Asia-Pacific
4219,4314,Venture Capital / Growth Equity,Central/Eastern Europe
7904,4314,Venture Capital / Growth Equity,Latin America
16340,4314,Venture Capital / Growth Equity,Middle East/Africa
29505,4314,Venture Capital / Growth Equity,Western Europe
30194,4320,Buyout / Corporate Private Equity,North America
19776,4321,Buyout / Corporate Private Equity,North America
14223,4321,Buyout / Corporate Private Equity,Asia-Pacific
14555,4321,Buyout / Corporate Private Equity,Central/Eastern Europe
40424,4321,Buyout / Corporate Private Equity,Latin America
6246,4321,Buyout / Corporate Private Equity,Middle East/Africa
3948,4321,Buyout / Corporate Private Equity,Western Europe
17370,4321,Fund of Funds / Co-Investment,North America
46502,4321,Fund of Funds / Co-Investment,Asia-Pacific
47137,4321,Fund of Funds / Co-Investment,Central/Eastern Europe
18083,4321,Fund of Funds / Co-Investment,Latin America
29379,4321,Fund of Funds / Co-Investment,Middle East/Africa
30256,4321,Fund of Funds / Co-Investment,Western Europe
11975,4321,Mezzanine / Debt,North America
33490,4321,Mezzanine / Debt,Asia-Pacific
39910,4321,Mezzanine / Debt,Central/Eastern Europe
34437,4321,Mezzanine / Debt,Latin America
19642,4321,Mezzanine / Debt,Middle East/Africa
24249,4321,Mezzanine / Debt,Western Europe
20684,4321,Secondaries,North America
26336,4321,Secondaries,Asia-Pacific
28919,4321,Secondaries,Central/Eastern Europe
36441,4321,Secondaries,Latin America
15042,4321,Secondaries,Middle East/Africa
46869,4321,Secondaries,Western Europe
8332,4321,Venture Capital / Growth Equity,North America
36286,4321,Venture Capital / Growth Equity,Asia-Pacific
22183,4321,Venture Capital / Growth Equity,Central/Eastern Europe
598,4321,Venture Capital / Growth Equity,Latin America
37637,4321,Venture Capital / Growth Equity,Middle East/Africa
42346,4321,Venture Capital / Growth Equity,Western Europe
8494,4327,Buyout / Corporate Private Equity,North America
3300,4327,Buyout / Corporate Private Equity,Asia-Pacific
20722,4327,Buyout / Corporate Private Equity,Central/Eastern Europe
42665,4327,Buyout / Corporate Private Equity,Latin America
46455,4327,Buyout / Corporate Private Equity,Middle East/Africa
34700,4327,Buyout / Corporate Private Equity,Western Europe
35391,4327,Distressed / Turnaround,North America
27322,4327,Distressed / Turnaround,Asia-Pacific
1384,4327,Distressed / Turnaround,Central/Eastern Europe
44822,4327,Distressed / Turnaround,Latin America
31167,4327,Distressed / Turnaround,Middle East/Africa
49350,4327,Distressed / Turnaround,Western Europe
7500,4327,Fund of Funds / Co-Investment,North America
33161,4327,Fund of Funds / Co-Investment,Asia-Pacific
29044,4327,Fund of Funds / Co-Investment,Central/Eastern Europe
5625,4327,Fund of Funds / Co-Investment,Latin America
9084,4327,Fund of Funds / Co-Investment,Middle East/Africa
6070,4327,Fund of Funds / Co-Investment,Western Europe
37688,4327,Mezzanine / Debt,North America
28325,4327,Mezzanine / Debt,Asia-Pacific
41245,4327,Mezzanine / Debt,Central/Eastern Europe
21634,4327,Mezzanine / Debt,Latin America
35976,4327,Mezzanine / Debt,Middle East/Africa
46629,4327,Mezzanine / Debt,Western Europe
38453,4327,Secondaries,North America
49308,4327,Secondaries,Asia-Pacific
32722,4327,Secondaries,Central/Eastern Europe
5956,4327,Secondaries,Latin America
14205,4327,Secondaries,Middle East/Africa
21582,4327,Secondaries,Western Europe
19162,4327,Venture Capital / Growth Equity,North America
33527,4327,Venture Capital / Growth Equity,Asia-Pacific
14707,4327,Venture Capital / Growth Equity,Central/Eastern Europe
22053,4327,Venture Capital / Growth Equity,Latin America
23186,4327,Venture Capital / Growth Equity,Middle East/Africa
6970,4327,Venture Capital / Growth Equity,Western Europe
47711,4331,Buyout / Corporate Private Equity,North America
1230,4331,Buyout / Corporate Private Equity,Central/Eastern Europe
3327,4331,Buyout / Corporate Private Equity,Western Europe
24458,4331,Secondaries,North America
39560,4331,Secondaries,Central/Eastern Europe
12264,4331,Secondaries,Western Europe
22402,4333,Buyout / Corporate Private Equity,North America
21973,4333,Buyout / Corporate Private Equity,Central/Eastern Europe
29690,4333,Buyout / Corporate Private Equity,Western Europe
10013,4333,Fund of Funds / Co-Investment,North America
24893,4333,Fund of Funds / Co-Investment,Central/Eastern Europe
27816,4333,Fund of Funds / Co-Investment,Western Europe
31917,4344,Fund of Funds / Co-Investment,North America
6845,4344,Fund of Funds / Co-Investment,Western Europe
40236,4347,Buyout / Corporate Private Equity,North America
41554,4347,Buyout / Corporate Private Equity,Asia-Pacific
41057,4347,Buyout / Corporate Private Equity,Central/Eastern Europe
39824,4347,Buyout / Corporate Private Equity,Latin America
709,4347,Buyout / Corporate Private Equity,Middle East/Africa
119,4347,Buyout / Corporate Private Equity,Western Europe
34890,4347,Fund of Funds / Co-Investment,North America
10914,4347,Fund of Funds / Co-Investment,Asia-Pacific
33095,4347,Fund of Funds / Co-Investment,Central/Eastern Europe
17567,4347,Fund of Funds / Co-Investment,Latin America
44523,4347,Fund of Funds / Co-Investment,Middle East/Africa
16050,4347,Fund of Funds / Co-Investment,Western Europe
27663,4347,Mezzanine / Debt,North America
13378,4347,Mezzanine / Debt,Asia-Pacific
548,4347,Mezzanine / Debt,Central/Eastern Europe
27696,4347,Mezzanine / Debt,Latin America
26875,4347,Mezzanine / Debt,Middle East/Africa
285,4347,Mezzanine / Debt,Western Europe
46761,4347,Secondaries,North America
37981,4347,Secondaries,Asia-Pacific
38848,4347,Secondaries,Central/Eastern Europe
31664,4347,Secondaries,Latin America
16347,4347,Secondaries,Middle East/Africa
1097,4347,Secondaries,Western Europe
35933,4347,Venture Capital / Growth Equity,North America
46910,4347,Venture Capital / Growth Equity,Asia-Pacific
27968,4347,Venture Capital / Growth Equity,Central/Eastern Europe
2896,4347,Venture Capital / Growth Equity,Latin America
43497,4347,Venture Capital / Growth Equity,Middle East/Africa
1441,4347,Venture Capital / Growth Equity,Western Europe
39116,4350,Fund of Funds / Co-Investment,North America
29351,4350,Fund of Funds / Co-Investment,Central/Eastern Europe
45758,4350,Fund of Funds / Co-Investment,Western Europe
35529,4360,Buyout / Corporate Private Equity,North America
15761,4360,Buyout / Corporate Private Equity,Asia-Pacific
11157,4360,Buyout / Corporate Private Equity,Central/Eastern Europe
34568,4360,Buyout / Corporate Private Equity,Latin America
44654,4360,Buyout / Corporate Private Equity,Middle East/Africa
30685,4360,Buyout / Corporate Private Equity,Western Europe
32042,4360,Distressed / Turnaround,North America
834,4360,Distressed / Turnaround,Asia-Pacific
4663,4360,Distressed / Turnaround,Western Europe
47635,4360,Fund of Funds / Co-Investment,North America
42260,4360,Mezzanine / Debt,North America
23040,4360,Other,North America
5485,4360,Other,Asia-Pacific
14228,4360,Other,Central/Eastern Europe
10155,4360,Other,Latin America
40449,4360,Other,Middle East/Africa
38888,4360,Other,Western Europe
49625,4360,Secondaries,North America
32658,4360,Venture Capital / Growth Equity,North America
20269,4360,Venture Capital / Growth Equity,Asia-Pacific
27095,4360,Venture Capital / Growth Equity,Central/Eastern Europe
33680,4360,Venture Capital / Growth Equity,Latin America
14092,4360,Venture Capital / Growth Equity,Middle East/Africa
33716,4360,Venture Capital / Growth Equity,Western Europe
2080,4364,Buyout / Corporate Private Equity,North America
29940,4364,Buyout / Corporate Private Equity,Asia-Pacific
2389,4364,Buyout / Corporate Private Equity,Central/Eastern Europe
31064,4364,Buyout / Corporate Private Equity,Latin America
33668,4364,Buyout / Corporate Private Equity,Middle East/Africa
130,4364,Buyout / Corporate Private Equity,Western Europe
7048,4364,Distressed / Turnaround,North America
31553,4364,Distressed / Turnaround,Asia-Pacific
9309,4364,Distressed / Turnaround,Central/Eastern Europe
43120,4364,Distressed / Turnaround,Latin America
11558,4364,Distressed / Turnaround,Middle East/Africa
12705,4364,Distressed / Turnaround,Western Europe
3989,4364,Fund of Funds / Co-Investment,North America
11785,4364,Fund of Funds / Co-Investment,Asia-Pacific
31714,4364,Fund of Funds / Co-Investment,Central/Eastern Europe
7022,4364,Fund of Funds / Co-Investment,Latin America
26319,4364,Fund of Funds / Co-Investment,Middle East/Africa
11055,4364,Fund of Funds / Co-Investment,Western Europe
34475,4364,Mezzanine / Debt,North America
5804,4364,Mezzanine / Debt,Asia-Pacific
1553,4364,Mezzanine / Debt,Central/Eastern Europe
36942,4364,Mezzanine / Debt,Middle East/Africa
1451,4364,Mezzanine / Debt,Western Europe
29940,4364,Other,North America
2364,4364,Other,Asia-Pacific
7824,4364,Other,Central/Eastern Europe
25791,4364,Other,Latin America
15437,4364,Other,Middle East/Africa
16406,4364,Other,Western Europe
4089,4364,Secondaries,North America
32243,4364,Secondaries,Asia-Pacific
40359,4364,Secondaries,Central/Eastern Europe
41132,4364,Secondaries,Latin America
7098,4364,Secondaries,Middle East/Africa
21382,4364,Secondaries,Western Europe
28024,4366,Venture Capital / Growth Equity,North America
17099,4369,Buyout / Corporate Private Equity,North America
16239,4369,Buyout / Corporate Private Equity,Asia-Pacific
20363,4369,Buyout / Corporate Private Equity,Central/Eastern Europe
47846,4369,Buyout / Corporate Private Equity,Latin America
27027,4369,Buyout / Corporate Private Equity,Middle East/Africa
22284,4369,Buyout / Corporate Private Equity,Western Europe
24813,4369,Distressed / Turnaround,North America
31005,4369,Distressed / Turnaround,Asia-Pacific
3715,4369,Distressed / Turnaround,Central/Eastern Europe
44375,4369,Distressed / Turnaround,Latin America
35876,4369,Distressed / Turnaround,Middle East/Africa
16023,4369,Distressed / Turnaround,Western Europe
16253,4369,Mezzanine / Debt,North America
21956,4369,Mezzanine / Debt,Asia-Pacific
33143,4369,Mezzanine / Debt,Central/Eastern Europe
24626,4369,Mezzanine / Debt,Latin America
35409,4369,Mezzanine / Debt,Middle East/Africa
45124,4369,Mezzanine / Debt,Western Europe
46156,4369,Secondaries,North America
2325,4369,Secondaries,Asia-Pacific
41195,4369,Secondaries,Central/Eastern Europe
26028,4369,Secondaries,Latin America
71,4369,Secondaries,Middle East/Africa
742,4369,Secondaries,Western Europe
18146,4369,Venture Capital / Growth Equity,North America
30428,4369,Venture Capital / Growth Equity,Asia-Pacific
16279,4369,Venture Capital / Growth Equity,Central/Eastern Europe
18520,4369,Venture Capital / Growth Equity,Latin America
15939,4369,Venture Capital / Growth Equity,Middle East/Africa
15499,4369,Venture Capital / Growth Equity,Western Europe
27047,4464,Buyout / Corporate Private Equity,North America
6958,4464,Buyout / Corporate Private Equity,Asia-Pacific
23141,4464,Buyout / Corporate Private Equity,Central/Eastern Europe
27138,4464,Buyout / Corporate Private Equity,Latin America
48485,4464,Buyout / Corporate Private Equity,Middle East/Africa
28286,4464,Buyout / Corporate Private Equity,Western Europe
25439,4464,Fund of Funds / Co-Investment,North America
18446,4464,Fund of Funds / Co-Investment,Asia-Pacific
6570,4464,Fund of Funds / Co-Investment,Central/Eastern Europe
29568,4464,Fund of Funds / Co-Investment,Latin America
6630,4464,Fund of Funds / Co-Investment,Middle East/Africa
2249,4464,Fund of Funds / Co-Investment,Western Europe
29556,4464,Secondaries,North America
49721,4464,Secondaries,Asia-Pacific
8225,4464,Secondaries,Central/Eastern Europe
43828,4464,Secondaries,Latin America
36024,4464,Secondaries,Middle East/Africa
37736,4464,Secondaries,Western Europe
25833,4506,Buyout / Corporate Private Equity,North America
14212,4506,Buyout / Corporate Private Equity,Asia-Pacific
20042,4506,Buyout / Corporate Private Equity,Central/Eastern Europe
24074,4506,Buyout / Corporate Private Equity,Latin America
41876,4506,Buyout / Corporate Private Equity,Middle East/Africa
46565,4506,Buyout / Corporate Private Equity,Western Europe
44309,4506,Distressed / Turnaround,North America
27450,4506,Distressed / Turnaround,Asia-Pacific
31641,4506,Distressed / Turnaround,Central/Eastern Europe
17397,4506,Distressed / Turnaround,Latin America
19575,4506,Distressed / Turnaround,Middle East/Africa
37487,4506,Distressed / Turnaround,Western Europe
45704,4506,Fund of Funds / Co-Investment,North America
13254,4506,Fund of Funds / Co-Investment,Asia-Pacific
31410,4506,Fund of Funds / Co-Investment,Central/Eastern Europe
12387,4506,Fund of Funds / Co-Investment,Latin America
48549,4506,Fund of Funds / Co-Investment,Middle East/Africa
25059,4506,Fund of Funds / Co-Investment,Western Europe
46363,4506,Secondaries,North America
44309,4506,Secondaries,Asia-Pacific
2927,4506,Secondaries,Central/Eastern Europe
16861,4506,Secondaries,Latin America
23530,4506,Secondaries,Middle East/Africa
42514,4506,Secondaries,Western Europe
34731,4507,,
39767,4510,Buyout / Corporate Private Equity,North America
37646,4510,Buyout / Corporate Private Equity,Asia-Pacific
10426,4510,Buyout / Corporate Private Equity,Central/Eastern Europe
1413,4510,Buyout / Corporate Private Equity,Latin America
25712,4510,Buyout / Corporate Private Equity,Middle East/Africa
28424,4510,Buyout / Corporate Private Equity,Western Europe
21358,4510,Secondaries,North America
42129,4510,Secondaries,Asia-Pacific
10837,4510,Secondaries,Central/Eastern Europe
43341,4510,Secondaries,Latin America
10524,4510,Secondaries,Middle East/Africa
41893,4510,Secondaries,Western Europe
13350,4510,Venture Capital / Growth Equity,North America
49235,4510,Venture Capital / Growth Equity,Asia-Pacific
5041,4510,Venture Capital / Growth Equity,Central/Eastern Europe
47344,4510,Venture Capital / Growth Equity,Latin America
24799,4510,Venture Capital / Growth Equity,Middle East/Africa
2257,4510,Venture Capital / Growth Equity,Western Europe
21256,4513,Buyout / Corporate Private Equity,North America
43762,4513,Distressed / Turnaround,North America
33285,4513,Fund of Funds / Co-Investment,North America
46996,4513,Mezzanine / Debt,North America
46689,4513,Secondaries,North America
46506,4513,Venture Capital / Growth Equity,North America
25991,4514,Buyout / Corporate Private Equity,North America
8284,4517,Fund of Funds / Co-Investment,North America
29030,4517,Venture Capital / Growth Equity,North America
25134,4518,Buyout / Corporate Private Equity,North America
2616,4518,Distressed / Turnaround,North America
