lp_sector_id,lp_id,sector,has_appetite
36174,16666,Healthcare,False
23190,16666,Industrials,False
50998,16666,Leisure,False
21538,16666,Manufacturing,False
33160,16666,Natural Resources,False
35200,16666,Other,False
60692,16666,Retail,False
16140,16666,TMT,False
55598,16666,Transport,False
38829,16686,Agribusiness,False
31914,16686,Biotech / Life Science,False
63077,16686,Business Services,False
38354,16686,Clean Tech / Renewable,False
39209,16686,Consumer Goods,False
40914,16686,Diversified,True
12126,16686,Energy / Oil & Gas,False
20951,16686,Financial Services,True
46364,16686,Healthcare,False
35526,16686,Industrials,False
36568,16686,Leisure,False
14511,16686,Manufacturing,False
15718,16686,Natural Resources,False
47477,16686,Other,False
6203,16686,Retail,False
46326,16686,TMT,False
54787,16686,Transport,False
14804,16726,Agribusiness,False
27088,16726,Biotech / Life Science,False
8812,16726,Business Services,False
62342,16726,Clean Tech / Renewable,False
20720,16726,Consumer Goods,False
10271,16726,Diversified,False
51618,16726,Energy / Oil & Gas,False
4253,16726,Financial Services,False
42023,16726,Healthcare,False
35309,16726,Industrials,False
3480,16726,Leisure,False
20348,16726,Manufacturing,False
22359,16726,Natural Resources,False
45700,16726,Other,False
35042,16726,Retail,False
43766,16726,TMT,True
4645,16726,Transport,False
10613,16733,Agribusiness,False
17260,16733,Biotech / Life Science,False
50578,16733,Business Services,True
62904,16733,Clean Tech / Renewable,True
30733,16733,Consumer Goods,True
2809,16733,Diversified,True
1743,16733,Energy / Oil & Gas,True
56035,16733,Financial Services,True
23929,16733,Healthcare,True
60761,16733,Industrials,True
31218,16733,Leisure,False
53028,16733,Manufacturing,True
44896,16733,Natural Resources,True
59000,16733,Other,False
34833,16733,Retail,False
52569,16733,TMT,True
26039,16733,Transport,True
43435,16743,Agribusiness,False
42772,16743,Biotech / Life Science,True
30667,16743,Business Services,False
22614,16743,Clean Tech / Renewable,False
30862,16743,Consumer Goods,False
63076,16743,Diversified,False
4027,16743,Energy / Oil & Gas,False
49461,16743,Financial Services,False
48002,16743,Healthcare,False
57295,16743,Industrials,False
7253,16743,Leisure,False
22306,16743,Manufacturing,False
38856,16743,Natural Resources,False
61560,16743,Other,False
50195,16743,Retail,False
15872,16743,TMT,False
12593,16743,Transport,False
59181,16750,Agribusiness,False
601,16750,Biotech / Life Science,True
55313,16750,Business Services,False
49440,16750,Clean Tech / Renewable,False
35756,16750,Consumer Goods,True
41923,16750,Diversified,True
37312,16750,Energy / Oil & Gas,False
15955,16750,Financial Services,False
60881,16750,Healthcare,True
56012,16750,Industrials,False
50141,16750,Leisure,False
11183,16750,Manufacturing,False
15140,16750,Natural Resources,False
43237,16750,Other,False
22223,16750,Retail,False
35024,16750,TMT,False
48514,16750,Transport,False
56624,16757,Agribusiness,False
57605,16757,Biotech / Life Science,False
62573,16757,Business Services,False
27932,16757,Clean Tech / Renewable,False
21301,16757,Consumer Goods,False
5725,16757,Diversified,False
31080,16757,Energy / Oil & Gas,False
50751,16757,Financial Services,False
42647,16757,Healthcare,False
42362,16757,Industrials,False
63296,16757,Leisure,False
22963,16757,Manufacturing,False
31314,16757,Natural Resources,False
17971,16757,Other,True
27777,16757,Retail,False
34930,16757,TMT,False
46740,16757,Transport,False
23123,16766,Agribusiness,False
22751,16766,Biotech / Life Science,True
26899,16766,Business Services,False
16033,16766,Clean Tech / Renewable,True
16812,16766,Consumer Goods,False
37845,16766,Diversified,True
43607,16766,Energy / Oil & Gas,True
28964,16766,Financial Services,False
22105,16766,Healthcare,True
62985,16766,Industrials,False
39521,16766,Leisure,False
18268,16766,Manufacturing,False
8844,16766,Natural Resources,False
29757,16766,Other,False
6899,16766,Retail,False
30688,16766,TMT,True
10680,16766,Transport,False
13478,16783,Agribusiness,False
14531,16783,Biotech / Life Science,False
61936,16783,Business Services,False
41452,16783,Clean Tech / Renewable,False
57749,16783,Consumer Goods,False
37991,16783,Diversified,True
2994,16783,Energy / Oil & Gas,True
55886,16783,Financial Services,False
31780,16783,Healthcare,False
16336,16783,Industrials,False
27076,16783,Leisure,False
59883,16783,Manufacturing,False
7236,16783,Natural Resources,True
29781,16783,Other,False
2536,16783,Retail,False
32144,16783,TMT,False
49013,16783,Transport,True
28223,16790,Agribusiness,False
31280,16790,Biotech / Life Science,False
37036,16790,Business Services,False
4709,16790,Clean Tech / Renewable,True
22352,16790,Consumer Goods,True
31163,16790,Diversified,True
31663,16790,Energy / Oil & Gas,True
34604,16790,Financial Services,False
61153,16790,Healthcare,True
47151,16790,Industrials,False
17348,16790,Leisure,False
50566,16790,Manufacturing,False
19151,16790,Natural Resources,True
33661,16790,Other,False
43107,16790,Retail,False
57119,16790,TMT,True
18899,16790,Transport,False
23805,16795,Agribusiness,True
58958,16795,Biotech / Life Science,False
63733,16795,Business Services,False
48004,16795,Clean Tech / Renewable,False
43845,16795,Consumer Goods,False
6086,16795,Diversified,True
35293,16795,Energy / Oil & Gas,False
12906,16795,Financial Services,False
58355,16795,Healthcare,False
29465,16795,Industrials,False
25643,16795,Leisure,False
58701,16795,Manufacturing,False
46821,16795,Natural Resources,False
62894,16795,Other,False
31975,16795,Retail,False
57886,16795,TMT,False
50549,16795,Transport,False
38805,16801,Agribusiness,False
38745,16801,Biotech / Life Science,False
62450,16801,Business Services,True
59443,16801,Clean Tech / Renewable,True
5496,16801,Consumer Goods,False
17421,16801,Diversified,True
1158,16801,Energy / Oil & Gas,True
45504,16801,Financial Services,True
5327,16801,Healthcare,False
22979,16801,Industrials,False
1840,16801,Leisure,False
62755,16801,Manufacturing,False
42490,16801,Natural Resources,False
9000,16801,Other,False
17451,16801,Retail,False
2483,16801,TMT,False
50220,16801,Transport,False
15362,16807,Agribusiness,False
54438,16807,Biotech / Life Science,True
29871,16807,Business Services,False
41452,16807,Clean Tech / Renewable,False
41791,16807,Consumer Goods,True
20145,16807,Diversified,True
13297,16807,Energy / Oil & Gas,False
28935,16807,Financial Services,True
9708,16807,Healthcare,True
21844,16807,Industrials,False
63235,16807,Leisure,True
30002,16807,Manufacturing,False
57202,16807,Natural Resources,False
1379,16807,Other,False
10188,16807,Retail,False
38352,16807,TMT,True
3518,16807,Transport,False
56057,16809,Agribusiness,False
32045,16809,Biotech / Life Science,False
40673,16809,Business Services,False
599,16809,Clean Tech / Renewable,False
11008,16809,Consumer Goods,False
45612,16809,Diversified,True
532,16809,Energy / Oil & Gas,False
20981,16809,Financial Services,False
51674,16809,Healthcare,False
13565,16809,Industrials,False
38829,16809,Leisure,False
12366,16809,Manufacturing,False
55046,16809,Natural Resources,False
61802,16809,Other,False
16603,16809,Retail,False
49538,16809,TMT,False
43649,16809,Transport,False
38224,16825,Agribusiness,False
17251,16825,Biotech / Life Science,False
47472,16825,Business Services,False
50919,16825,Clean Tech / Renewable,False
55909,16825,Consumer Goods,False
24195,16825,Diversified,True
55672,16825,Energy / Oil & Gas,False
47693,16825,Financial Services,False
1845,16825,Healthcare,False
60221,16825,Industrials,False
14734,16825,Leisure,False
56748,16825,Manufacturing,False
36158,16825,Natural Resources,False
23068,16825,Other,False
3372,16825,Retail,False
17609,16825,TMT,False
30125,16825,Transport,False
24686,16831,Agribusiness,False
60397,16831,Biotech / Life Science,False
34163,16831,Business Services,False
37424,16831,Clean Tech / Renewable,False
45886,16831,Consumer Goods,False
47198,16831,Diversified,True
20869,16831,Energy / Oil & Gas,False
63319,16831,Financial Services,False
41932,16831,Healthcare,False
62703,16831,Industrials,False
51525,16831,Leisure,False
61223,16831,Manufacturing,False
53967,16831,Natural Resources,False
12216,16831,Other,False
18198,16831,Retail,False
29580,16831,TMT,False
22557,16831,Transport,False
55603,16876,Agribusiness,False
6956,16876,Biotech / Life Science,False
23828,16876,Business Services,False
36354,16876,Clean Tech / Renewable,False
30099,16876,Consumer Goods,False
43781,16876,Diversified,False
10055,16876,Energy / Oil & Gas,True
23611,16876,Financial Services,False
61238,16876,Healthcare,True
52496,16876,Industrials,False
12386,16876,Leisure,False
16573,16876,Manufacturing,False
22649,16876,Natural Resources,False
45386,16876,Other,False
58432,16876,Retail,False
20554,16876,TMT,False
36380,16876,Transport,False
31403,16878,Agribusiness,False
19399,16878,Biotech / Life Science,False
45805,16878,Business Services,False
49699,16878,Clean Tech / Renewable,False
38235,16878,Consumer Goods,False
1598,16878,Diversified,True
15856,16878,Energy / Oil & Gas,False
42324,16878,Financial Services,False
28183,16878,Healthcare,False
3427,16878,Industrials,False
62954,16878,Leisure,False
3317,16878,Manufacturing,False
8995,16878,Natural Resources,False
45037,16878,Other,False
20938,16878,Retail,False
49409,16878,TMT,False
49721,16878,Transport,False
49986,16879,Agribusiness,False
1071,16879,Biotech / Life Science,False
35707,16879,Business Services,False
43414,16879,Clean Tech / Renewable,False
5408,16879,Consumer Goods,False
11186,16879,Diversified,False
49720,16879,Energy / Oil & Gas,False
52713,16879,Financial Services,False
43062,16879,Healthcare,True
14352,16879,Industrials,False
26038,16879,Leisure,False
14395,16879,Manufacturing,False
13579,16879,Natural Resources,False
29408,16879,Other,False
44151,16879,Retail,False
56616,16879,TMT,True
33413,16879,Transport,False
13945,16887,Agribusiness,False
47165,16887,Biotech / Life Science,False
46118,16887,Business Services,True
39255,16887,Clean Tech / Renewable,False
42245,16887,Consumer Goods,False
54152,16887,Diversified,True
2014,16887,Energy / Oil & Gas,False
28674,16887,Financial Services,True
8729,16887,Healthcare,True
22557,16887,Industrials,False
19005,16887,Leisure,True
41479,16887,Manufacturing,False
12196,16887,Natural Resources,False
55448,16887,Other,False
34553,16887,Retail,False
26368,16887,TMT,True
32085,16887,Transport,False
6702,16894,Agribusiness,False
48994,16894,Biotech / Life Science,False
44024,16894,Business Services,False
47989,16894,Clean Tech / Renewable,False
8931,16894,Consumer Goods,False
34389,16894,Diversified,True
25840,16894,Energy / Oil & Gas,False
8281,16894,Financial Services,False
32303,16894,Healthcare,False
39919,16894,Industrials,False
31,16894,Leisure,False
15725,16894,Manufacturing,False
63247,16894,Natural Resources,False
40281,16894,Other,False
18592,16894,Retail,False
25548,16894,TMT,True
62734,16894,Transport,False
22870,16895,Agribusiness,False
36108,16895,Biotech / Life Science,True
8477,16895,Business Services,True
38252,16895,Clean Tech / Renewable,False
1265,16895,Consumer Goods,True
38524,16895,Diversified,True
46305,16895,Energy / Oil & Gas,True
4062,16895,Financial Services,True
4763,16895,Healthcare,True
44805,16895,Industrials,True
47607,16895,Leisure,True
133,16895,Manufacturing,False
12803,16895,Natural Resources,False
50637,16895,Other,False
23033,16895,Retail,True
52088,16895,TMT,True
6395,16895,Transport,True
50315,16898,Agribusiness,False
12584,16898,Biotech / Life Science,False
16127,16898,Business Services,False
60890,16898,Clean Tech / Renewable,False
35979,16898,Consumer Goods,False
21514,16898,Diversified,True
50421,16898,Energy / Oil & Gas,False
59864,16898,Financial Services,False
62294,16898,Healthcare,False
55887,16898,Industrials,False
52625,16898,Leisure,False
9192,16898,Manufacturing,False
63686,16898,Natural Resources,False
29745,16898,Other,False
26662,16898,Retail,False
37066,16898,TMT,False
50616,16898,Transport,False
37643,16899,Agribusiness,False
49903,16899,Biotech / Life Science,False
46089,16899,Business Services,False
43793,16899,Clean Tech / Renewable,False
22179,16899,Consumer Goods,True
41396,16899,Diversified,True
56497,16899,Energy / Oil & Gas,False
3592,16899,Financial Services,False
11571,16899,Healthcare,False
49102,16899,Industrials,False
46978,16899,Leisure,False
38368,16899,Manufacturing,False
9789,16899,Natural Resources,False
56041,16899,Other,False
42557,16899,Retail,False
43133,16899,TMT,False
1655,16899,Transport,False
26958,16907,Agribusiness,False
6529,16907,Biotech / Life Science,False
29302,16907,Business Services,False
6254,16907,Clean Tech / Renewable,False
36088,16907,Consumer Goods,False
45425,16907,Diversified,True
60285,16907,Energy / Oil & Gas,False
60162,16907,Financial Services,False
1924,16907,Healthcare,False
6162,16907,Industrials,False
49880,16907,Leisure,False
37360,16907,Manufacturing,False
53205,16907,Natural Resources,False
11592,16907,Other,False
52584,16907,Retail,False
53859,16907,TMT,False
4800,16907,Transport,False
57166,16911,Agribusiness,False
15126,16911,Biotech / Life Science,True
54733,16911,Business Services,False
17967,16911,Clean Tech / Renewable,True
24554,16911,Consumer Goods,False
19752,16911,Diversified,True
20508,16911,Energy / Oil & Gas,True
59238,16911,Financial Services,False
28687,16911,Healthcare,True
5288,16911,Industrials,False
62795,16911,Leisure,False
29333,16911,Manufacturing,False
2291,16911,Natural Resources,False
45891,16911,Other,False
49589,16911,Retail,False
52111,16911,TMT,True
45442,16911,Transport,True
1219,16937,Agribusiness,False
52150,16937,Biotech / Life Science,False
2770,16937,Business Services,False
49692,16937,Clean Tech / Renewable,False
437,16937,Consumer Goods,False
38436,16937,Diversified,False
56618,16937,Energy / Oil & Gas,False
57811,16937,Financial Services,False
1554,16937,Healthcare,False
12410,16937,Industrials,False
53815,16937,Leisure,False
46395,16937,Manufacturing,False
55260,16937,Natural Resources,False
44008,16937,Other,False
48260,16937,Retail,False
59859,16937,TMT,True
11664,16937,Transport,False
60116,16954,Agribusiness,True
39611,16954,Biotech / Life Science,False
8457,16954,Business Services,False
38833,16954,Clean Tech / Renewable,False
10974,16954,Consumer Goods,True
27379,16954,Diversified,False
46161,16954,Energy / Oil & Gas,False
50416,16954,Financial Services,False
24392,16954,Healthcare,False
9879,16954,Industrials,False
59153,16954,Leisure,False
32697,16954,Manufacturing,False
15324,16954,Natural Resources,False
13412,16954,Other,False
16723,16954,Retail,False
47243,16954,TMT,True
1030,16954,Transport,False
51686,16973,Agribusiness,False
21627,16973,Biotech / Life Science,False
26732,16973,Business Services,False
45906,16973,Clean Tech / Renewable,False
10643,16973,Consumer Goods,False
60296,16973,Diversified,True
33381,16973,Energy / Oil & Gas,False
10850,16973,Financial Services,False
41049,16973,Healthcare,False
41515,16973,Industrials,False
36868,16973,Leisure,False
10128,16973,Manufacturing,False
46977,16973,Natural Resources,False
32317,16973,Other,False
13991,16973,Retail,False
53143,16973,TMT,True
60549,16973,Transport,False
58100,16981,Agribusiness,False
38596,16981,Biotech / Life Science,False
15642,16981,Business Services,True
52846,16981,Clean Tech / Renewable,False
12260,16981,Consumer Goods,True
46459,16981,Diversified,True
28802,16981,Energy / Oil & Gas,False
13202,16981,Financial Services,False
49456,16981,Healthcare,False
7260,16981,Industrials,False
44532,16981,Leisure,False
20312,16981,Manufacturing,False
1631,16981,Natural Resources,False
25820,16981,Other,False
10593,16981,Retail,False
2525,16981,TMT,False
1372,16981,Transport,False
14685,17012,Agribusiness,False
43101,17012,Biotech / Life Science,False
47430,17012,Business Services,False
17820,17012,Clean Tech / Renewable,False
43419,17012,Consumer Goods,False
62011,17012,Diversified,True
47277,17012,Energy / Oil & Gas,False
16806,17012,Financial Services,False
29060,17012,Healthcare,False
19358,17012,Industrials,False
42132,17012,Leisure,False
32478,17012,Manufacturing,True
59329,17012,Natural Resources,False
28522,17012,Other,False
54668,17012,Retail,False
15579,17012,TMT,True
42036,17012,Transport,False
19875,17016,Agribusiness,False
48315,17016,Biotech / Life Science,False
11459,17016,Business Services,False
57498,17016,Clean Tech / Renewable,False
43871,17016,Consumer Goods,False
16486,17016,Diversified,True
17806,17016,Energy / Oil & Gas,False
38983,17016,Financial Services,False
55670,17016,Healthcare,False
49592,17016,Industrials,False
49738,17016,Leisure,False
62899,17016,Manufacturing,False
54164,17016,Natural Resources,False
23109,17016,Other,False
31029,17016,Retail,False
9684,17016,TMT,False
36009,17016,Transport,False
47996,17021,Agribusiness,False
40376,17021,Biotech / Life Science,False
17134,17021,Business Services,False
47934,17021,Clean Tech / Renewable,False
11143,17021,Consumer Goods,False
48398,17021,Diversified,True
8088,17021,Energy / Oil & Gas,True
37653,17021,Financial Services,False
59385,17021,Healthcare,True
37432,17021,Industrials,False
27649,17021,Leisure,False
42872,17021,Manufacturing,False
48573,17021,Natural Resources,True
25972,17021,Other,False
58658,17021,Retail,False
11347,17021,TMT,False
53286,17021,Transport,False
51902,17028,Agribusiness,False
18969,17028,Biotech / Life Science,False
40912,17028,Business Services,False
39838,17028,Clean Tech / Renewable,False
18002,17028,Consumer Goods,False
9883,17028,Diversified,True
28558,17028,Energy / Oil & Gas,False
53332,17028,Financial Services,False
63293,17028,Healthcare,True
54680,17028,Industrials,False
28929,17028,Leisure,False
44617,17028,Manufacturing,False
52190,17028,Natural Resources,False
18124,17028,Other,False
20877,17028,Retail,False
21781,17028,TMT,False
51911,17028,Transport,False
4763,17031,Agribusiness,False
1850,17031,Biotech / Life Science,False
4582,17031,Business Services,True
29661,17031,Clean Tech / Renewable,False
40083,17031,Consumer Goods,True
11022,17031,Diversified,False
14208,17031,Energy / Oil & Gas,False
40413,17031,Financial Services,False
60556,17031,Healthcare,False
22270,17031,Industrials,False
24511,17031,Leisure,True
45563,17031,Manufacturing,False
60432,17031,Natural Resources,False
37079,17031,Other,True
55545,17031,Retail,True
20271,17031,TMT,True
41384,17031,Transport,False
1776,17037,Agribusiness,False
56866,17037,Biotech / Life Science,False
62820,17037,Business Services,False
28090,17037,Clean Tech / Renewable,False
40793,17037,Consumer Goods,False
20007,17037,Diversified,True
40551,17037,Energy / Oil & Gas,False
1666,17037,Financial Services,True
38884,17037,Healthcare,False
12076,17037,Industrials,True
11862,17037,Leisure,False
46819,17037,Manufacturing,True
26699,17037,Natural Resources,False
60757,17037,Other,False
17688,17037,Retail,False
30878,17037,TMT,True
63819,17037,Transport,False
19888,17043,Agribusiness,False
39340,17043,Biotech / Life Science,False
33069,17043,Business Services,False
6490,17043,Clean Tech / Renewable,False
46949,17043,Consumer Goods,False
54676,17043,Diversified,False
26832,17043,Energy / Oil & Gas,False
55037,17043,Financial Services,True
18659,17043,Healthcare,False
12380,17043,Industrials,False
30357,17043,Leisure,False
12592,17043,Manufacturing,False
28679,17043,Natural Resources,False
32623,17043,Other,False
32128,17043,Retail,False
32519,17043,TMT,True
28161,17043,Transport,False
21889,17046,Agribusiness,False
38189,17046,Biotech / Life Science,False
8282,17046,Business Services,True
13147,17046,Clean Tech / Renewable,False
23769,17046,Consumer Goods,False
61752,17046,Diversified,True
61069,17046,Energy / Oil & Gas,False
13981,17046,Financial Services,True
6575,17046,Healthcare,False
54308,17046,Industrials,False
24529,17046,Leisure,True
42253,17046,Manufacturing,False
17070,17046,Natural Resources,False
20728,17046,Other,False
21404,17046,Retail,False
16926,17046,TMT,False
11834,17046,Transport,False
4957,17048,Agribusiness,False
52109,17048,Biotech / Life Science,False
27238,17048,Business Services,True
56152,17048,Clean Tech / Renewable,False
25462,17048,Consumer Goods,True
63097,17048,Diversified,True
52006,17048,Energy / Oil & Gas,False
33312,17048,Financial Services,True
28752,17048,Healthcare,True
48299,17048,Industrials,False
4581,17048,Leisure,False
20124,17048,Manufacturing,False
12732,17048,Natural Resources,False
32274,17048,Other,False
41454,17048,Retail,False
2632,17048,TMT,True
2240,17048,Transport,False
12769,17049,Agribusiness,False
19064,17049,Biotech / Life Science,True
61759,17049,Business Services,True
1029,17049,Clean Tech / Renewable,True
18806,17049,Consumer Goods,True
32745,17049,Diversified,True
37986,17049,Energy / Oil & Gas,True
47971,17049,Financial Services,True
25177,17049,Healthcare,True
1117,17049,Industrials,True
60700,17049,Leisure,True
63853,17049,Manufacturing,True
25871,17049,Natural Resources,False
18739,17049,Other,True
63597,17049,Retail,True
171,17049,TMT,True
34082,17049,Transport,True
13824,17051,Agribusiness,False
15695,17051,Biotech / Life Science,False
28642,17051,Business Services,True
37412,17051,Clean Tech / Renewable,False
50471,17051,Consumer Goods,True
49812,17051,Diversified,True
16522,17051,Energy / Oil & Gas,False
61554,17051,Financial Services,False
10359,17051,Healthcare,True
49506,17051,Industrials,True
16410,17051,Leisure,False
48526,17051,Manufacturing,False
44262,17051,Natural Resources,False
17803,17051,Other,False
46207,17051,Retail,True
43718,17051,TMT,True
18964,17051,Transport,False
32618,17057,Agribusiness,False
9273,17057,Biotech / Life Science,False
48431,17057,Business Services,False
16488,17057,Clean Tech / Renewable,False
837,17057,Consumer Goods,True
26959,17057,Diversified,True
60365,17057,Energy / Oil & Gas,True
53886,17057,Financial Services,False
11853,17057,Healthcare,True
6943,17057,Industrials,True
12884,17057,Leisure,False
10062,17057,Manufacturing,False
45453,17057,Natural Resources,False
17081,17057,Other,False
9939,17057,Retail,False
42101,17057,TMT,True
8318,17057,Transport,False
37474,17075,Agribusiness,False
35352,17075,Biotech / Life Science,False
32857,17075,Business Services,False
37047,17075,Clean Tech / Renewable,False
22152,17075,Consumer Goods,False
63822,17075,Diversified,True
45626,17075,Energy / Oil & Gas,False
53953,17075,Financial Services,False
44268,17075,Healthcare,False
23113,17075,Industrials,False
62894,17075,Leisure,False
45468,17075,Manufacturing,False
20416,17075,Natural Resources,False
14632,17075,Other,False
8629,17075,Retail,False
48689,17075,TMT,False
17012,17075,Transport,False
44274,17085,Agribusiness,True
24060,17085,Biotech / Life Science,True
24027,17085,Business Services,True
51543,17085,Clean Tech / Renewable,False
37394,17085,Consumer Goods,True
16329,17085,Diversified,True
53653,17085,Energy / Oil & Gas,True
39163,17085,Financial Services,True
48659,17085,Healthcare,True
17066,17085,Industrials,True
10222,17085,Leisure,False
59324,17085,Manufacturing,True
36985,17085,Natural Resources,False
47957,17085,Other,False
11499,17085,Retail,True
30662,17085,TMT,True
18193,17085,Transport,False
61338,17089,Agribusiness,False
59147,17089,Biotech / Life Science,False
18033,17089,Business Services,False
50791,17089,Clean Tech / Renewable,False
47146,17089,Consumer Goods,False
30933,17089,Diversified,True
38404,17089,Energy / Oil & Gas,False
33148,17089,Financial Services,False
1649,17089,Healthcare,False
48100,17089,Industrials,False
14769,17089,Leisure,False
30523,17089,Manufacturing,False
33990,17089,Natural Resources,False
2747,17089,Other,False
55217,17089,Retail,False
51393,17089,TMT,False
45228,17089,Transport,False
13809,17091,Agribusiness,True
49189,17091,Biotech / Life Science,True
46373,17091,Business Services,True
37584,17091,Clean Tech / Renewable,True
16236,17091,Consumer Goods,True
1746,17091,Diversified,True
167,17091,Energy / Oil & Gas,True
31614,17091,Financial Services,True
41788,17091,Healthcare,True
16423,17091,Industrials,True
11239,17091,Leisure,False
62699,17091,Manufacturing,False
3205,17091,Natural Resources,True
9739,17091,Other,False
48605,17091,Retail,False
16328,17091,TMT,True
17894,17091,Transport,False
3495,17093,Agribusiness,False
28669,17093,Biotech / Life Science,False
13084,17093,Business Services,False
23160,17093,Clean Tech / Renewable,False
53584,17093,Consumer Goods,False
40219,17093,Diversified,True
36724,17093,Energy / Oil & Gas,False
51440,17093,Financial Services,False
26036,17093,Healthcare,False
19241,17093,Industrials,False
8347,17093,Leisure,False
31808,17093,Manufacturing,False
34270,17093,Natural Resources,False
20463,17093,Other,False
21420,17093,Retail,False
45435,17093,TMT,False
46353,17093,Transport,False
37639,17094,Agribusiness,False
32047,17094,Biotech / Life Science,False
45869,17094,Business Services,False
44420,17094,Clean Tech / Renewable,False
52591,17094,Consumer Goods,False
40077,17094,Diversified,True
53559,17094,Energy / Oil & Gas,False
17596,17094,Financial Services,False
3304,17094,Healthcare,False
42561,17094,Industrials,False
6447,17094,Leisure,False
38926,17094,Manufacturing,False
37669,17094,Natural Resources,False
18689,17094,Other,False
39013,17094,Retail,False
59649,17094,TMT,False
57774,17094,Transport,False
49425,17095,Agribusiness,False
61373,17095,Biotech / Life Science,False
8902,17095,Business Services,False
19214,17095,Clean Tech / Renewable,False
8162,17095,Consumer Goods,False
99,17095,Diversified,True
39691,17095,Energy / Oil & Gas,False
2282,17095,Financial Services,True
29717,17095,Healthcare,True
23371,17095,Industrials,False
34445,17095,Leisure,False
50592,17095,Manufacturing,False
7613,17095,Natural Resources,False
20285,17095,Other,False
4729,17095,Retail,False
25870,17095,TMT,True
12741,17095,Transport,False
8592,17096,Agribusiness,False
61079,17096,Biotech / Life Science,False
2116,17096,Business Services,False
60355,17096,Clean Tech / Renewable,False
17009,17096,Consumer Goods,True
52449,17096,Diversified,True
49635,17096,Energy / Oil & Gas,True
35147,17096,Financial Services,True
5807,17096,Healthcare,True
44666,17096,Industrials,True
7735,17096,Leisure,False
193,17096,Manufacturing,False
23084,17096,Natural Resources,False
3921,17096,Other,False
55462,17096,Retail,False
28785,17096,TMT,True
48762,17096,Transport,False
1818,17098,,
21091,17103,Agribusiness,False
58713,17103,Biotech / Life Science,False
14402,17103,Business Services,False
46093,17103,Clean Tech / Renewable,False
57845,17103,Consumer Goods,False
19126,17103,Diversified,True
6957,17103,Energy / Oil & Gas,False
61061,17103,Financial Services,True
8923,17103,Healthcare,False
37208,17103,Industrials,False
9268,17103,Leisure,False
38220,17103,Manufacturing,False
18442,17103,Natural Resources,False
17305,17103,Other,False
43460,17103,Retail,True
19106,17103,TMT,False
21412,17103,Transport,False
7135,17116,Agribusiness,False
35255,17116,Biotech / Life Science,True
42222,17116,Business Services,True
44749,17116,Clean Tech / Renewable,False
22219,17116,Consumer Goods,True
57864,17116,Diversified,True
52341,17116,Energy / Oil & Gas,False
4911,17116,Financial Services,True
4432,17116,Healthcare,True
52424,17116,Industrials,False
51487,17116,Leisure,False
61067,17116,Manufacturing,False
52466,17116,Natural Resources,False
24208,17116,Other,False
50888,17116,Retail,True
31878,17116,TMT,True
15239,17116,Transport,False
14312,17117,Agribusiness,False
14906,17117,Biotech / Life Science,False
30942,17117,Business Services,False
20475,17117,Clean Tech / Renewable,False
35883,17117,Consumer Goods,False
60590,17117,Diversified,True
56133,17117,Energy / Oil & Gas,True
5603,17117,Financial Services,False
24269,17117,Healthcare,False
10247,17117,Industrials,False
57444,17117,Leisure,False
56196,17117,Manufacturing,False
17644,17117,Natural Resources,False
48477,17117,Other,False
35008,17117,Retail,False
41364,17117,TMT,False
19735,17117,Transport,False
63287,17118,Agribusiness,False
62340,17118,Biotech / Life Science,False
40700,17118,Business Services,True
54620,17118,Clean Tech / Renewable,False
27077,17118,Consumer Goods,False
10663,17118,Diversified,True
26358,17118,Energy / Oil & Gas,True
15924,17118,Financial Services,False
54451,17118,Healthcare,True
47360,17118,Industrials,True
53437,17118,Leisure,False
42085,17118,Manufacturing,True
37128,17118,Natural Resources,True
26453,17118,Other,False
36518,17118,Retail,True
40680,17118,TMT,True
29482,17118,Transport,False
56121,17125,Agribusiness,False
8336,17125,Biotech / Life Science,True
5181,17125,Business Services,False
33462,17125,Clean Tech / Renewable,False
63032,17125,Consumer Goods,False
21557,17125,Diversified,False
32365,17125,Energy / Oil & Gas,False
45116,17125,Financial Services,False
56490,17125,Healthcare,True
21990,17125,Industrials,False
3762,17125,Leisure,False
12283,17125,Manufacturing,False
15360,17125,Natural Resources,False
14670,17125,Other,False
25487,17125,Retail,False
58351,17125,TMT,False
14863,17125,Transport,False
60169,17126,Agribusiness,False
25243,17126,Biotech / Life Science,False
52347,17126,Business Services,False
26083,17126,Clean Tech / Renewable,False
58390,17126,Consumer Goods,False
26090,17126,Diversified,True
23769,17126,Energy / Oil & Gas,False
13884,17126,Financial Services,False
32961,17126,Healthcare,False
26489,17126,Industrials,False
20928,17126,Leisure,False
48448,17126,Manufacturing,False
38251,17126,Natural Resources,False
34398,17126,Other,False
26517,17126,Retail,False
49215,17126,TMT,False
10735,17126,Transport,False
28171,17128,Agribusiness,False
18897,17128,Biotech / Life Science,False
23866,17128,Business Services,True
583,17128,Clean Tech / Renewable,False
2020,17128,Consumer Goods,False
39293,17128,Diversified,True
54655,17128,Energy / Oil & Gas,False
39507,17128,Financial Services,True
33949,17128,Healthcare,True
22873,17128,Industrials,False
57365,17128,Leisure,True
6427,17128,Manufacturing,False
1306,17128,Natural Resources,False
63067,17128,Other,False
57483,17128,Retail,False
29098,17128,TMT,False
36906,17128,Transport,False
28154,17129,Agribusiness,False
58397,17129,Biotech / Life Science,False
36915,17129,Business Services,False
39425,17129,Clean Tech / Renewable,False
11089,17129,Consumer Goods,False
